Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Homeowner vacancy rate',)","St. Paul city, Minnesota",1.2,housing_occupancy,±0.8,(X),(X)
"('Homeowner vacancy rate',)","Stockton city, California",0.7,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Tampa city, Florida",2.2,housing_occupancy,±1.0,(X),(X)
"('Homeowner vacancy rate',)","Tucson city, Arizona",2.6,housing_occupancy,±1.0,(X),(X)
"('Homeowner vacancy rate',)","Tulsa city, Oklahoma",2.4,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Virginia Beach city, Virginia",1.4,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Washington city, District of Columbia",1.5,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Wichita city, Kansas",1.5,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Albuquerque city, New Mexico",7.8,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Anaheim city, California",2.4,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Anchorage municipality, Alaska",5,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Arlington city, Texas",12.1,housing_occupancy,±2.5,(X),(X)
"('Rental vacancy rate',)","Atlanta city, Georgia",6.4,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Aurora city, Colorado",4.5,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Austin city, Texas",6.5,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Bakersfield city, California",3,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Baltimore city, Maryland",6.7,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Boston city, Massachusetts",3.1,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Charlotte city, North Carolina",5.3,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Chicago city, Illinois",5.3,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","Cincinnati city, Ohio",6.6,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Cleveland city, Ohio",5.9,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Colorado Springs city, Colorado",3.2,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Columbus city, Ohio",5.1,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Corpus Christi city, Texas",7.6,housing_occupancy,±2.6,(X),(X)
"('Rental vacancy rate',)","Dallas city, Texas",6.9,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Denver city, Colorado",3.5,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Detroit city, Michigan",7.6,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Durham city, North Carolina",7,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","El Paso city, Texas",10.7,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Fort Worth city, Texas",9.9,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Fresno city, California",3.2,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Greensboro city, North Carolina",9.9,housing_occupancy,±2.5,(X),(X)
"('Rental vacancy rate',)","Henderson city, Nevada",6.9,housing_occupancy,±2.6,(X),(X)
"('Rental vacancy rate',)","Houston city, Texas",7.7,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Indianapolis city (balance), Indiana",8.3,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Irvine city, California",4.9,housing_occupancy,±2.3,(X),(X)
"('Rental vacancy rate',)","Jacksonville city, Florida",9.2,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Jersey City city, New Jersey",4.4,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Kansas City city, Missouri",5.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Las Vegas city, Nevada",5.7,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Lincoln city, Nebraska",2.6,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Long Beach city, California",2.8,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Los Angeles city, California",2.9,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Memphis city, Tennessee",9.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Mesa city, Arizona",6.9,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Miami city, Florida",5.4,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Milwaukee city, Wisconsin",6,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Minneapolis city, Minnesota",3.5,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","New Orleans city, Louisiana",8.3,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","New York city, New York",3.6,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Newark city, New Jersey",7.7,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Oakland city, California",1.5,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Oklahoma City city, Oklahoma",10.5,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Omaha city, Nebraska",6.7,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Orlando city, Florida",6.7,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Philadelphia city, Pennsylvania",7,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Phoenix city, Arizona",5.4,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Pittsburgh city, Pennsylvania",5.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Plano city, Texas",5,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Portland city, Oregon",2.2,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Raleigh city, North Carolina",6.2,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Riverside city, California",4.3,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Sacramento city, California",3.4,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","San Antonio city, Texas",8,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","San Diego city, California",4.6,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","San Francisco city, California",3,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","San Jose city, California",2.3,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Santa Ana city, California",0.9,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Seattle city, Washington",2.5,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","St. Louis city, Missouri",7.4,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","St. Paul city, Minnesota",4.1,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Stockton city, California",4.1,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Tampa city, Florida",5.6,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Tucson city, Arizona",8,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Tulsa city, Oklahoma",8.2,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Virginia Beach city, Virginia",4.3,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Washington city, District of Columbia",6.9,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Wichita city, Kansas",8.1,housing_occupancy,±2.0,(X),(X)
"('Total housing units',)","Albuquerque city, New Mexico","244,038",units_in_structure,"±2,404","244,038",(X)
"('Total housing units',)","Anaheim city, California","103,367",units_in_structure,"±3,178","103,367",(X)
"('Total housing units',)","Anchorage municipality, Alaska","115,539",units_in_structure,±387,"115,539",(X)
"('Total housing units',)","Arlington city, Texas","148,637",units_in_structure,"±3,812","148,637",(X)
"('Total housing units',)","Atlanta city, Georgia","236,817",units_in_structure,"±5,744","236,817",(X)
"('Total housing units',)","Aurora city, Colorado","133,083",units_in_structure,"±2,642","133,083",(X)
"('Total housing units',)","Austin city, Texas","405,387",units_in_structure,"±4,745","405,387",(X)
"('Total housing units',)","Bakersfield city, California","121,920",units_in_structure,"±2,880","121,920",(X)
"('Total housing units',)","Baltimore city, Maryland","297,628",units_in_structure,±998,"297,628",(X)
"('Total housing units',)","Boston city, Massachusetts","288,716",units_in_structure,"±2,679","288,716",(X)
"('Total housing units',)","Charlotte city, North Carolina","349,447",units_in_structure,"±2,873","349,447",(X)
"('Total housing units',)","Chicago city, Illinois","1,201,732",units_in_structure,"±8,372","1,201,732",(X)
"('Total housing units',)","Cincinnati city, Ohio","162,392",units_in_structure,"±3,342","162,392",(X)
"('Total housing units',)","Cleveland city, Ohio","212,568",units_in_structure,"±3,880","212,568",(X)
"('Total housing units',)","Colorado Springs city, Colorado","195,465",units_in_structure,"±2,434","195,465",(X)
"('Total housing units',)","Columbus city, Ohio","388,841",units_in_structure,"±4,399","388,841",(X)
"('Total housing units',)","Corpus Christi city, Texas","132,799",units_in_structure,"±1,632","132,799",(X)
"('Total housing units',)","Dallas city, Texas","568,951",units_in_structure,"±5,453","568,951",(X)
"('Total housing units',)","Denver city, Colorado","311,480",units_in_structure,"±1,000","311,480",(X)
"('Total housing units',)","Detroit city, Michigan","362,086",units_in_structure,"±4,505","362,086",(X)
"('Total housing units',)","Durham city, North Carolina","114,984",units_in_structure,"±1,598","114,984",(X)
"('Total housing units',)","El Paso city, Texas","248,159",units_in_structure,"±2,102","248,159",(X)
"('Total housing units',)","Fort Worth city, Texas","314,469",units_in_structure,"±4,555","314,469",(X)
"('Total housing units',)","Fresno city, California","176,898",units_in_structure,"±3,239","176,898",(X)
"('Total housing units',)","Greensboro city, North Carolina","129,716",units_in_structure,"±2,444","129,716",(X)
"('Total housing units',)","Henderson city, Nevada","126,349",units_in_structure,"±3,997","126,349",(X)
"('Total housing units',)","Houston city, Texas","964,435",units_in_structure,"±7,769","964,435",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","381,738",units_in_structure,"±2,122","381,738",(X)
"('Total housing units',)","Irvine city, California","101,592",units_in_structure,"±3,904","101,592",(X)
"('Total housing units',)","Jacksonville city, Florida","376,870",units_in_structure,"±2,328","376,870",(X)
"('Total housing units',)","Jersey City city, New Jersey","110,584",units_in_structure,"±2,703","110,584",(X)
"('Total housing units',)","Kansas City city, Missouri","228,329",units_in_structure,"±4,147","228,329",(X)
"('Total housing units',)","Las Vegas city, Nevada","251,196",units_in_structure,"±5,079","251,196",(X)
"('Total housing units',)","Lincoln city, Nebraska","118,654",units_in_structure,"±1,020","118,654",(X)
"('Total housing units',)","Long Beach city, California","168,588",units_in_structure,"±4,725","168,588",(X)
"('Total housing units',)","Los Angeles city, California","1,478,666",units_in_structure,"±8,379","1,478,666",(X)
"('Total housing units',)","Memphis city, Tennessee","303,888",units_in_structure,"±3,228","303,888",(X)
"('Total housing units',)","Mesa city, Arizona","205,704",units_in_structure,"±5,290","205,704",(X)
"('Total housing units',)","Miami city, Florida","199,659",units_in_structure,"±5,398","199,659",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","256,239",units_in_structure,"±3,638","256,239",(X)
"('Total housing units',)","Minneapolis city, Minnesota","182,891",units_in_structure,"±3,521","182,891",(X)
"('Total housing units',)","New Orleans city, Louisiana","193,120",units_in_structure,"±1,054","193,120",(X)
"('Total housing units',)","New York city, New York","3,463,870",units_in_structure,"±2,605","3,463,870",(X)
"('Total housing units',)","Newark city, New Jersey","115,142",units_in_structure,"±2,904","115,142",(X)
"('Total housing units',)","Oakland city, California","167,027",units_in_structure,"±3,789","167,027",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","272,749",units_in_structure,"±3,071","272,749",(X)
"('Total housing units',)","Omaha city, Nebraska","190,653",units_in_structure,"±1,668","190,653",(X)
"('Total housing units',)","Orlando city, Florida","132,446",units_in_structure,"±3,801","132,446",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","674,504",units_in_structure,"±1,484","674,504",(X)
"('Total housing units',)","Phoenix city, Arizona","611,421",units_in_structure,"±7,265","611,421",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","156,632",units_in_structure,"±3,777","156,632",(X)
"('Total housing units',)","Plano city, Texas","111,074",units_in_structure,"±3,025","111,074",(X)
"('Total housing units',)","Portland city, Oregon","280,479",units_in_structure,"±2,732","280,479",(X)
"('Total housing units',)","Raleigh city, North Carolina","201,158",units_in_structure,"±3,967","201,158",(X)
"('Total housing units',)","Riverside city, California","96,063",units_in_structure,"±2,629","96,063",(X)
"('Total housing units',)","Sacramento city, California","196,013",units_in_structure,"±4,805","196,013",(X)
"('Total housing units',)","San Antonio city, Texas","544,975",units_in_structure,"±3,776","544,975",(X)
"('Total housing units',)","San Diego city, California","536,765",units_in_structure,"±5,958","536,765",(X)
"('Total housing units',)","San Francisco city, California","392,823",units_in_structure,"±1,425","392,823",(X)
"('Total housing units',)","San Jose city, California","333,355",units_in_structure,"±4,145","333,355",(X)
"('Total housing units',)","Santa Ana city, California","75,932",units_in_structure,"±2,404","75,932",(X)
"('Total housing units',)","Seattle city, Washington","338,824",units_in_structure,"±5,448","338,824",(X)
"('Total housing units',)","St. Louis city, Missouri","175,710",units_in_structure,±956,"175,710",(X)
"('Total housing units',)","St. Paul city, Minnesota","119,785",units_in_structure,"±2,620","119,785",(X)
"('Total housing units',)","Stockton city, California","101,908",units_in_structure,"±2,261","101,908",(X)
"('Total housing units',)","Tampa city, Florida","167,921",units_in_structure,"±3,917","167,921",(X)
"('Total housing units',)","Tucson city, Arizona","233,782",units_in_structure,"±3,701","233,782",(X)
"('Total housing units',)","Tulsa city, Oklahoma","187,765",units_in_structure,"±2,100","187,765",(X)
"('Total housing units',)","Virginia Beach city, Virginia","184,348",units_in_structure,±846,"184,348",(X)
"('Total housing units',)","Washington city, District of Columbia","313,703",units_in_structure,±112,"313,703",(X)
"('Total housing units',)","Wichita city, Kansas","170,037",units_in_structure,"±2,077","170,037",(X)
"('1-unit, detached',)","Albuquerque city, New Mexico","152,705",units_in_structure,"±4,533",62.60%,±1.8
"('1-unit, detached',)","Anaheim city, California","41,283",units_in_structure,"±2,494",39.90%,±2.2
"('1-unit, detached',)","Anchorage municipality, Alaska","57,480",units_in_structure,"±2,375",49.70%,±2.0
"('1-unit, detached',)","Arlington city, Texas","88,479",units_in_structure,"±3,617",59.50%,±2.1
"('1-unit, detached',)","Atlanta city, Georgia","93,090",units_in_structure,"±3,747",39.30%,±1.4
"('1-unit, detached',)","Aurora city, Colorado","66,634",units_in_structure,"±2,631",50.10%,±1.8
"('1-unit, detached',)","Austin city, Texas","193,519",units_in_structure,"±4,747",47.70%,±1.1
"('1-unit, detached',)","Bakersfield city, California","85,324",units_in_structure,"±3,057",70.00%,±2.2
"('1-unit, detached',)","Baltimore city, Maryland","42,157",units_in_structure,"±2,350",14.20%,±0.8
"('1-unit, detached',)","Boston city, Massachusetts","34,386",units_in_structure,"±2,519",11.90%,±0.9
"('1-unit, detached',)","Charlotte city, North Carolina","198,822",units_in_structure,"±4,277",56.90%,±1.1
"('1-unit, detached',)","Chicago city, Illinois","314,317",units_in_structure,"±5,980",26.20%,±0.5
"('1-unit, detached',)","Cincinnati city, Ohio","62,884",units_in_structure,"±2,991",38.70%,±2.0
"('1-unit, detached',)","Cleveland city, Ohio","99,795",units_in_structure,"±3,515",46.90%,±1.4
"('1-unit, detached',)","Colorado Springs city, Colorado","121,604",units_in_structure,"±3,362",62.20%,±1.6
"('1-unit, detached',)","Columbus city, Ohio","184,602",units_in_structure,"±4,989",47.50%,±1.2
"('1-unit, detached',)","Corpus Christi city, Texas","86,351",units_in_structure,"±2,817",65.00%,±2.1
