Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Homeowner vacancy rate',)","St. Paul city, Minnesota",0.9,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Stockton city, California",2.5,housing_occupancy,±1.5,(X),(X)
"('Homeowner vacancy rate',)","Tampa city, Florida",3.4,housing_occupancy,±1.2,(X),(X)
"('Homeowner vacancy rate',)","Tucson city, Arizona",2.4,housing_occupancy,±1.0,(X),(X)
"('Homeowner vacancy rate',)","Tulsa city, Oklahoma",2.1,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","Virginia Beach city, Virginia",1.9,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Washington city, District of Columbia",1.7,housing_occupancy,±0.9,(X),(X)
"('Homeowner vacancy rate',)","Wichita city, Kansas",1.9,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Albuquerque city, New Mexico",8.1,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Anaheim city, California",3.2,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Anchorage municipality, Alaska",5.2,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Arlington city, Texas",7.7,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Atlanta city, Georgia",9.3,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Aurora city, Colorado",4.5,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Austin city, Texas",5.5,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Bakersfield city, California",5,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Baltimore city, Maryland",9.2,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Boston city, Massachusetts",2.6,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","Charlotte city, North Carolina",3.8,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Chicago city, Illinois",7.3,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","Cincinnati city, Ohio",7.7,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Cleveland city, Ohio",6.3,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Colorado Springs city, Colorado",4.5,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Columbus city, Ohio",6.4,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Corpus Christi city, Texas",6.6,housing_occupancy,±2.5,(X),(X)
"('Rental vacancy rate',)","Dallas city, Texas",7.8,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Denver city, Colorado",4.1,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Detroit city, Michigan",7.5,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Durham city, North Carolina",4.2,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","El Paso city, Texas",11.4,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Fort Worth city, Texas",8.4,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Fresno city, California",6.4,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Greensboro city, North Carolina",10.5,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Henderson city, Nevada",5.1,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Houston city, Texas",7.2,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Indianapolis city (balance), Indiana",8.9,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Irvine city, California",5.6,housing_occupancy,±2.6,(X),(X)
"('Rental vacancy rate',)","Jacksonville city, Florida",5.7,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Jersey City city, New Jersey",4.9,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Kansas City city, Missouri",8.8,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Las Vegas city, Nevada",6,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Lincoln city, Nebraska",2.5,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Long Beach city, California",3.9,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Los Angeles city, California",3.4,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Memphis city, Tennessee",10.7,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Mesa city, Arizona",9.9,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Miami city, Florida",6.3,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Milwaukee city, Wisconsin",4.5,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Minneapolis city, Minnesota",3.3,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","New Orleans city, Louisiana",9.3,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","New York city, New York",3.4,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Newark city, New Jersey",10.6,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Oakland city, California",3.1,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Oklahoma City city, Oklahoma",8.1,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Omaha city, Nebraska",7.9,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Orlando city, Florida",7.6,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Philadelphia city, Pennsylvania",8.1,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Phoenix city, Arizona",7.8,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Pittsburgh city, Pennsylvania",4.4,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Plano city, Texas",4.2,housing_occupancy,±2.3,(X),(X)
"('Rental vacancy rate',)","Portland city, Oregon",1.4,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Raleigh city, North Carolina",6.3,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Riverside city, California",7.1,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Sacramento city, California",6.2,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","San Antonio city, Texas",7.2,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","San Diego city, California",3.3,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","San Francisco city, California",2.5,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","San Jose city, California",2.6,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Santa Ana city, California",1.1,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Seattle city, Washington",1.2,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","St. Louis city, Missouri",7.7,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","St. Paul city, Minnesota",2.9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Stockton city, California",6.1,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Tampa city, Florida",8.1,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Tucson city, Arizona",8.5,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Tulsa city, Oklahoma",9.6,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Virginia Beach city, Virginia",6.8,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Washington city, District of Columbia",5.4,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Wichita city, Kansas",9.3,housing_occupancy,±2.2,(X),(X)
"('Total housing units',)","Albuquerque city, New Mexico","240,461",units_in_structure,"±2,448","240,461",(X)
"('Total housing units',)","Anaheim city, California","103,304",units_in_structure,"±3,277","103,304",(X)
"('Total housing units',)","Anchorage municipality, Alaska","114,320",units_in_structure,±380,"114,320",(X)
"('Total housing units',)","Arlington city, Texas","148,731",units_in_structure,"±4,095","148,731",(X)
"('Total housing units',)","Atlanta city, Georgia","235,865",units_in_structure,"±4,580","235,865",(X)
"('Total housing units',)","Aurora city, Colorado","133,434",units_in_structure,"±2,055","133,434",(X)
"('Total housing units',)","Austin city, Texas","392,184",units_in_structure,"±4,926","392,184",(X)
"('Total housing units',)","Bakersfield city, California","122,393",units_in_structure,"±2,922","122,393",(X)
"('Total housing units',)","Baltimore city, Maryland","297,027",units_in_structure,"±1,081","297,027",(X)
"('Total housing units',)","Boston city, Massachusetts","274,459",units_in_structure,"±2,822","274,459",(X)
"('Total housing units',)","Charlotte city, North Carolina","334,471",units_in_structure,"±2,472","334,471",(X)
"('Total housing units',)","Chicago city, Illinois","1,192,346",units_in_structure,"±8,242","1,192,346",(X)
"('Total housing units',)","Cincinnati city, Ohio","163,103",units_in_structure,"±3,590","163,103",(X)
"('Total housing units',)","Cleveland city, Ohio","209,848",units_in_structure,"±3,834","209,848",(X)
"('Total housing units',)","Colorado Springs city, Colorado","187,010",units_in_structure,"±2,522","187,010",(X)
"('Total housing units',)","Columbus city, Ohio","381,780",units_in_structure,"±3,918","381,780",(X)
"('Total housing units',)","Corpus Christi city, Texas","129,241",units_in_structure,"±1,582","129,241",(X)
"('Total housing units',)","Dallas city, Texas","540,447",units_in_structure,"±5,968","540,447",(X)
"('Total housing units',)","Denver city, Colorado","298,880",units_in_structure,"±1,016","298,880",(X)
"('Total housing units',)","Detroit city, Michigan","367,958",units_in_structure,"±4,165","367,958",(X)
"('Total housing units',)","Durham city, North Carolina","114,191",units_in_structure,"±1,428","114,191",(X)
"('Total housing units',)","El Paso city, Texas","244,766",units_in_structure,"±2,137","244,766",(X)
"('Total housing units',)","Fort Worth city, Texas","309,326",units_in_structure,"±4,309","309,326",(X)
"('Total housing units',)","Fresno city, California","178,577",units_in_structure,"±2,818","178,577",(X)
"('Total housing units',)","Greensboro city, North Carolina","127,413",units_in_structure,"±2,809","127,413",(X)
"('Total housing units',)","Henderson city, Nevada","119,423",units_in_structure,"±3,595","119,423",(X)
"('Total housing units',)","Houston city, Texas","931,083",units_in_structure,"±8,168","931,083",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","382,494",units_in_structure,"±2,399","382,494",(X)
"('Total housing units',)","Irvine city, California","94,979",units_in_structure,"±3,452","94,979",(X)
"('Total housing units',)","Jacksonville city, Florida","371,254",units_in_structure,"±2,097","371,254",(X)
"('Total housing units',)","Jersey City city, New Jersey","110,896",units_in_structure,"±2,411","110,896",(X)
"('Total housing units',)","Kansas City city, Missouri","226,206",units_in_structure,"±3,549","226,206",(X)
"('Total housing units',)","Las Vegas city, Nevada","247,144",units_in_structure,"±4,937","247,144",(X)
"('Total housing units',)","Lincoln city, Nebraska","114,052",units_in_structure,"±1,039","114,052",(X)
"('Total housing units',)","Long Beach city, California","170,977",units_in_structure,"±3,872","170,977",(X)
"('Total housing units',)","Los Angeles city, California","1,433,123",units_in_structure,"±8,874","1,433,123",(X)
"('Total housing units',)","Memphis city, Tennessee","300,637",units_in_structure,"±3,089","300,637",(X)
"('Total housing units',)","Mesa city, Arizona","202,534",units_in_structure,"±4,200","202,534",(X)
"('Total housing units',)","Miami city, Florida","191,653",units_in_structure,"±5,003","191,653",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","259,404",units_in_structure,"±3,166","259,404",(X)
"('Total housing units',)","Minneapolis city, Minnesota","182,617",units_in_structure,"±4,117","182,617",(X)
"('Total housing units',)","New Orleans city, Louisiana","192,472",units_in_structure,±835,"192,472",(X)
"('Total housing units',)","New York city, New York","3,438,742",units_in_structure,"±2,693","3,438,742",(X)
"('Total housing units',)","Newark city, New Jersey","106,616",units_in_structure,"±2,787","106,616",(X)
"('Total housing units',)","Oakland city, California","167,945",units_in_structure,"±3,809","167,945",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","266,902",units_in_structure,"±3,364","266,902",(X)
"('Total housing units',)","Omaha city, Nebraska","189,952",units_in_structure,"±1,568","189,952",(X)
"('Total housing units',)","Orlando city, Florida","127,324",units_in_structure,"±4,381","127,324",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","670,445",units_in_structure,"±1,724","670,445",(X)
"('Total housing units',)","Phoenix city, Arizona","603,500",units_in_structure,"±6,781","603,500",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","153,098",units_in_structure,"±3,875","153,098",(X)
"('Total housing units',)","Plano city, Texas","108,910",units_in_structure,"±3,143","108,910",(X)
"('Total housing units',)","Portland city, Oregon","270,527",units_in_structure,"±2,814","270,527",(X)
"('Total housing units',)","Raleigh city, North Carolina","192,504",units_in_structure,"±3,533","192,504",(X)
"('Total housing units',)","Riverside city, California","97,175",units_in_structure,"±3,144","97,175",(X)
"('Total housing units',)","Sacramento city, California","193,062",units_in_structure,"±4,154","193,062",(X)
"('Total housing units',)","San Antonio city, Texas","535,546",units_in_structure,"±4,059","535,546",(X)
"('Total housing units',)","San Diego city, California","530,490",units_in_structure,"±5,949","530,490",(X)
"('Total housing units',)","San Francisco city, California","386,610",units_in_structure,"±1,302","386,610",(X)
"('Total housing units',)","San Jose city, California","323,195",units_in_structure,"±4,056","323,195",(X)
"('Total housing units',)","Santa Ana city, California","79,902",units_in_structure,"±2,354","79,902",(X)
"('Total housing units',)","Seattle city, Washington","324,490",units_in_structure,"±4,291","324,490",(X)
"('Total housing units',)","St. Louis city, Missouri","175,369",units_in_structure,±847,"175,369",(X)
"('Total housing units',)","St. Paul city, Minnesota","117,391",units_in_structure,"±2,392","117,391",(X)
"('Total housing units',)","Stockton city, California","103,663",units_in_structure,"±2,219","103,663",(X)
"('Total housing units',)","Tampa city, Florida","161,455",units_in_structure,"±3,395","161,455",(X)
"('Total housing units',)","Tucson city, Arizona","232,004",units_in_structure,"±4,467","232,004",(X)
"('Total housing units',)","Tulsa city, Oklahoma","188,306",units_in_structure,"±1,863","188,306",(X)
"('Total housing units',)","Virginia Beach city, Virginia","182,152",units_in_structure,"±1,091","182,152",(X)
"('Total housing units',)","Washington city, District of Columbia","306,184",units_in_structure,±59,"306,184",(X)
"('Total housing units',)","Wichita city, Kansas","169,594",units_in_structure,"±2,028","169,594",(X)
"('1-unit, detached',)","Albuquerque city, New Mexico","149,782",units_in_structure,"±4,298",62.30%,±1.6
"('1-unit, detached',)","Anaheim city, California","46,394",units_in_structure,"±2,427",44.90%,±2.2
"('1-unit, detached',)","Anchorage municipality, Alaska","53,742",units_in_structure,"±2,648",47.00%,±2.3
"('1-unit, detached',)","Arlington city, Texas","87,440",units_in_structure,"±3,350",58.80%,±1.9
"('1-unit, detached',)","Atlanta city, Georgia","93,156",units_in_structure,"±3,628",39.50%,±1.5
"('1-unit, detached',)","Aurora city, Colorado","66,892",units_in_structure,"±2,588",50.10%,±1.7
"('1-unit, detached',)","Austin city, Texas","183,730",units_in_structure,"±4,496",46.80%,±1.1
"('1-unit, detached',)","Bakersfield city, California","86,594",units_in_structure,"±2,857",70.80%,±2.1
"('1-unit, detached',)","Baltimore city, Maryland","39,744",units_in_structure,"±2,194",13.40%,±0.7
"('1-unit, detached',)","Boston city, Massachusetts","33,445",units_in_structure,"±2,496",12.20%,±0.9
"('1-unit, detached',)","Charlotte city, North Carolina","189,831",units_in_structure,"±4,260",56.80%,±1.2
"('1-unit, detached',)","Chicago city, Illinois","302,899",units_in_structure,"±5,770",25.40%,±0.5
"('1-unit, detached',)","Cincinnati city, Ohio","62,311",units_in_structure,"±2,510",38.20%,±1.5
"('1-unit, detached',)","Cleveland city, Ohio","97,761",units_in_structure,"±3,535",46.60%,±1.6
"('1-unit, detached',)","Colorado Springs city, Colorado","116,345",units_in_structure,"±2,713",62.20%,±1.3
"('1-unit, detached',)","Columbus city, Ohio","179,739",units_in_structure,"±4,639",47.10%,±1.2
"('1-unit, detached',)","Corpus Christi city, Texas","84,699",units_in_structure,"±2,834",65.50%,±2.1
