Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Homeowner vacancy rate',)","Raleigh city, North Carolina",0.6,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","Riverside city, California",0.4,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","Sacramento city, California",0.9,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","San Antonio city, Texas",1.3,housing_occupancy,±0.4,(X),(X)
"('Homeowner vacancy rate',)","San Diego city, California",0.9,housing_occupancy,±0.4,(X),(X)
"('Homeowner vacancy rate',)","San Francisco city, California",0.6,housing_occupancy,±0.4,(X),(X)
"('Homeowner vacancy rate',)","San Jose city, California",0.7,housing_occupancy,±0.4,(X),(X)
"('Homeowner vacancy rate',)","Santa Ana city, California",0.9,housing_occupancy,±0.6,(X),(X)
"('Homeowner vacancy rate',)","Seattle city, Washington",1,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","St. Louis city, Missouri",1.6,housing_occupancy,±0.8,(X),(X)
"('Homeowner vacancy rate',)","St. Paul city, Minnesota",1,housing_occupancy,±0.6,(X),(X)
"('Homeowner vacancy rate',)","Stockton city, California",0.6,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","Tampa city, Florida",1.3,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Tucson city, Arizona",1.4,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Tulsa city, Oklahoma",1.2,housing_occupancy,±0.3,(X),(X)
"('Homeowner vacancy rate',)","Virginia Beach city, Virginia",0.2,housing_occupancy,±0.2,(X),(X)
"('Homeowner vacancy rate',)","Washington city, District of Columbia",1.9,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Wichita city, Kansas",1.2,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Albuquerque city, New Mexico",3.7,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Anaheim city, California",4.6,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Anchorage municipality, Alaska",7.7,housing_occupancy,±2.7,(X),(X)
"('Rental vacancy rate',)","Arlington city, Texas",9.8,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Atlanta city, Georgia",5.9,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Aurora city, Colorado",7.6,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Austin city, Texas",2.7,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Bakersfield city, California",3.1,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Baltimore city, Maryland",5.1,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Boston city, Massachusetts",6.1,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Charlotte city, North Carolina",5.9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Chicago city, Illinois",6.7,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Cincinnati city, Ohio",3.9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Cleveland city, Ohio",3.8,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Colorado Springs city, Colorado",3.4,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Columbus city, Ohio",3.6,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Corpus Christi city, Texas",8,housing_occupancy,±2.4,(X),(X)
"('Rental vacancy rate',)","Dallas city, Texas",9.6,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Denver city, Colorado",5.1,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Detroit city, Michigan",3,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Durham city, North Carolina",6.5,housing_occupancy,±2.5,(X),(X)
"('Rental vacancy rate',)","El Paso city, Texas",5.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Fort Worth city, Texas",6.5,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Fresno city, California",2.5,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Greensboro city, North Carolina",8.5,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Henderson city, Nevada",4.4,housing_occupancy,±2.6,(X),(X)
"('Rental vacancy rate',)","Houston city, Texas",8.9,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Indianapolis city (balance), Indiana",4.3,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Irvine city, California",4.7,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Jacksonville city, Florida",6.2,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Jersey City city, New Jersey",8.2,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Kansas City city, Missouri",3.8,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Las Vegas city, Nevada",3.9,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Lexington-Fayette urban county, Kentucky",4.6,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Lincoln city, Nebraska",3,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Long Beach city, California",3.2,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Los Angeles city, California",5.5,housing_occupancy,±0.5,(X),(X)
"('Rental vacancy rate',)","Memphis city, Tennessee",5.8,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Mesa city, Arizona",4.1,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Miami city, Florida",6,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Milwaukee city, Wisconsin",6.3,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Minneapolis city, Minnesota",7.3,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Nashville-Davidson metropolitan government (balance), Tennessee",6.4,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","New Orleans city, Louisiana",4.6,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","New York city, New York",4.4,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Newark city, New Jersey",1.5,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","Oakland city, California",6,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Oklahoma City city, Oklahoma",8.4,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Omaha city, Nebraska",5.9,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Orlando city, Florida",7.4,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Philadelphia city, Pennsylvania",6.3,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Phoenix city, Arizona",3.9,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Pittsburgh city, Pennsylvania",7.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Plano city, Texas",5.4,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Portland city, Oregon",4.2,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Raleigh city, North Carolina",8.1,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Riverside city, California",2.7,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Sacramento city, California",2.3,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","San Antonio city, Texas",7.4,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","San Diego city, California",4.3,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","San Francisco city, California",7.5,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","San Jose city, California",5.6,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Santa Ana city, California",2.1,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Seattle city, Washington",6.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","St. Louis city, Missouri",6.5,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","St. Paul city, Minnesota",9.3,housing_occupancy,±2.3,(X),(X)
"('Rental vacancy rate',)","Stockton city, California",2.7,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Tampa city, Florida",4.8,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Tucson city, Arizona",3.9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Tulsa city, Oklahoma",5.3,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Virginia Beach city, Virginia",4.3,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Washington city, District of Columbia",8,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Wichita city, Kansas",8.8,housing_occupancy,±1.9,(X),(X)
"('Total housing units',)","Albuquerque city, New Mexico","256,814",units_in_structure,"±2,299","256,814",(X)
"('Total housing units',)","Anaheim city, California","110,319",units_in_structure,"±3,231","110,319",(X)
"('Total housing units',)","Anchorage municipality, Alaska","119,808",units_in_structure,±653,"119,808",(X)
"('Total housing units',)","Arlington city, Texas","156,653",units_in_structure,"±5,087","156,653",(X)
"('Total housing units',)","Atlanta city, Georgia","253,355",units_in_structure,"±5,916","253,355",(X)
"('Total housing units',)","Aurora city, Colorado","149,636",units_in_structure,"±3,371","149,636",(X)
"('Total housing units',)","Austin city, Texas","469,156",units_in_structure,"±6,990","469,156",(X)
"('Total housing units',)","Bakersfield city, California","134,270",units_in_structure,"±3,483","134,270",(X)
"('Total housing units',)","Baltimore city, Maryland","293,487",units_in_structure,"±1,685","293,487",(X)
"('Total housing units',)","Boston city, Massachusetts","307,025",units_in_structure,"±2,891","307,025",(X)
"('Total housing units',)","Charlotte city, North Carolina","393,631",units_in_structure,"±3,480","393,631",(X)
"('Total housing units',)","Chicago city, Illinois","1,272,191",units_in_structure,"±10,075","1,272,191",(X)
"('Total housing units',)","Cincinnati city, Ohio","160,420",units_in_structure,"±4,032","160,420",(X)
"('Total housing units',)","Cleveland city, Ohio","202,735",units_in_structure,"±4,511","202,735",(X)
"('Total housing units',)","Colorado Springs city, Colorado","205,380",units_in_structure,"±3,006","205,380",(X)
"('Total housing units',)","Columbus city, Ohio","422,120",units_in_structure,"±4,966","422,120",(X)
"('Total housing units',)","Corpus Christi city, Texas","137,431",units_in_structure,"±2,184","137,431",(X)
"('Total housing units',)","Dallas city, Texas","591,773",units_in_structure,"±7,965","591,773",(X)
"('Total housing units',)","Denver city, Colorado","351,829",units_in_structure,±978,"351,829",(X)
"('Total housing units',)","Detroit city, Michigan","322,906",units_in_structure,"±4,766","322,906",(X)
"('Total housing units',)","Durham city, North Carolina","131,917",units_in_structure,"±1,868","131,917",(X)
"('Total housing units',)","El Paso city, Texas","261,779",units_in_structure,"±2,871","261,779",(X)
"('Total housing units',)","Fort Worth city, Texas","361,341",units_in_structure,"±6,713","361,341",(X)
"('Total housing units',)","Fresno city, California","188,756",units_in_structure,"±3,250","188,756",(X)
"('Total housing units',)","Greensboro city, North Carolina","139,565",units_in_structure,"±3,225","139,565",(X)
"('Total housing units',)","Henderson city, Nevada","132,088",units_in_structure,"±3,644","132,088",(X)
"('Total housing units',)","Houston city, Texas","1,028,763",units_in_structure,"±10,230","1,028,763",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","399,820",units_in_structure,"±2,480","399,820",(X)
"('Total housing units',)","Irvine city, California","122,260",units_in_structure,"±5,673","122,260",(X)
"('Total housing units',)","Jacksonville city, Florida","422,315",units_in_structure,"±3,351","422,315",(X)
"('Total housing units',)","Jersey City city, New Jersey","131,609",units_in_structure,"±3,580","131,609",(X)
"('Total housing units',)","Kansas City city, Missouri","243,950",units_in_structure,"±4,034","243,950",(X)
"('Total housing units',)","Las Vegas city, Nevada","269,602",units_in_structure,"±4,527","269,602",(X)
"('Total housing units',)","Lexington-Fayette urban county, Kentucky","147,590",units_in_structure,"±1,002","147,590",(X)
"('Total housing units',)","Lincoln city, Nebraska","126,262",units_in_structure,"±1,224","126,262",(X)
"('Total housing units',)","Long Beach city, California","179,856",units_in_structure,"±4,443","179,856",(X)
"('Total housing units',)","Los Angeles city, California","1,542,391",units_in_structure,"±9,733","1,542,391",(X)
"('Total housing units',)","Memphis city, Tennessee","288,491",units_in_structure,"±4,648","288,491",(X)
"('Total housing units',)","Mesa city, Arizona","221,995",units_in_structure,"±5,732","221,995",(X)
"('Total housing units',)","Miami city, Florida","219,775",units_in_structure,"±5,651","219,775",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","257,812",units_in_structure,"±3,165","257,812",(X)
"('Total housing units',)","Minneapolis city, Minnesota","203,633",units_in_structure,"±4,178","203,633",(X)
"('Total housing units',)","Nashville-Davidson metropolitan government (balance), Tennessee","331,262",units_in_structure,"±1,908","331,262",(X)
"('Total housing units',)","New Orleans city, Louisiana","194,701",units_in_structure,±859,"194,701",(X)
"('Total housing units',)","New York city, New York","3,641,931",units_in_structure,"±2,894","3,641,931",(X)
"('Total housing units',)","Newark city, New Jersey","122,145",units_in_structure,"±3,802","122,145",(X)
"('Total housing units',)","Oakland city, California","186,660",units_in_structure,"±4,202","186,660",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","302,241",units_in_structure,"±4,267","302,241",(X)
"('Total housing units',)","Omaha city, Nebraska","212,802",units_in_structure,"±1,693","212,802",(X)
"('Total housing units',)","Orlando city, Florida","149,940",units_in_structure,"±5,158","149,940",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","733,015",units_in_structure,"±2,013","733,015",(X)
"('Total housing units',)","Phoenix city, Arizona","644,625",units_in_structure,"±7,668","644,625",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","159,435",units_in_structure,"±5,069","159,435",(X)
"('Total housing units',)","Plano city, Texas","114,797",units_in_structure,"±3,481","114,797",(X)
"('Total housing units',)","Portland city, Oregon","303,483",units_in_structure,"±3,047","303,483",(X)
"('Total housing units',)","Raleigh city, North Carolina","217,866",units_in_structure,"±4,672","217,866",(X)
"('Total housing units',)","Riverside city, California","94,246",units_in_structure,"±2,944","94,246",(X)
"('Total housing units',)","Sacramento city, California","210,715",units_in_structure,"±4,391","210,715",(X)
"('Total housing units',)","San Antonio city, Texas","603,670",units_in_structure,"±6,093","603,670",(X)
"('Total housing units',)","San Diego city, California","555,456",units_in_structure,"±7,850","555,456",(X)
"('Total housing units',)","San Francisco city, California","412,269",units_in_structure,"±1,484","412,269",(X)
"('Total housing units',)","San Jose city, California","340,561",units_in_structure,"±4,585","340,561",(X)
"('Total housing units',)","Santa Ana city, California","80,604",units_in_structure,"±2,558","80,604",(X)
"('Total housing units',)","Seattle city, Washington","384,799",units_in_structure,"±5,658","384,799",(X)
"('Total housing units',)","St. Louis city, Missouri","173,493",units_in_structure,±644,"173,493",(X)
"('Total housing units',)","St. Paul city, Minnesota","131,275",units_in_structure,"±2,691","131,275",(X)
"('Total housing units',)","Stockton city, California","102,642",units_in_structure,"±3,106","102,642",(X)
"('Total housing units',)","Tampa city, Florida","172,886",units_in_structure,"±3,935","172,886",(X)
"('Total housing units',)","Tucson city, Arizona","242,816",units_in_structure,"±4,430","242,816",(X)
"('Total housing units',)","Tulsa city, Oklahoma","194,402",units_in_structure,"±2,135","194,402",(X)
"('Total housing units',)","Virginia Beach city, Virginia","190,981",units_in_structure,±740,"190,981",(X)
"('Total housing units',)","Washington city, District of Columbia","357,482",units_in_structure,±47,"357,482",(X)
"('Total housing units',)","Wichita city, Kansas","176,357",units_in_structure,"±2,140","176,357",(X)
"('1-unit, detached',)","Albuquerque city, New Mexico","157,573",units_in_structure,"±4,397",61.40%,±1.6
"('1-unit, detached',)","Anaheim city, California","47,158",units_in_structure,"±2,515",42.70%,±2.2
