Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Homeowner vacancy rate',)","St. Paul city, Minnesota",1,housing_occupancy,±0.9,(X),(X)
"('Homeowner vacancy rate',)","Stockton city, California",1.5,housing_occupancy,±0.9,(X),(X)
"('Homeowner vacancy rate',)","Tampa city, Florida",3.1,housing_occupancy,±1.4,(X),(X)
"('Homeowner vacancy rate',)","Tucson city, Arizona",1.4,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","Tulsa city, Oklahoma",2.5,housing_occupancy,±0.6,(X),(X)
"('Homeowner vacancy rate',)","Virginia Beach city, Virginia",2.5,housing_occupancy,±1.0,(X),(X)
"('Homeowner vacancy rate',)","Washington city, District of Columbia",1.9,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Wichita city, Kansas",2.1,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Albuquerque city, New Mexico",7.9,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Anaheim city, California",3.1,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Anchorage municipality, Alaska",6.9,housing_occupancy,±2.6,(X),(X)
"('Rental vacancy rate',)","Arlington city, Texas",12.2,housing_occupancy,±2.4,(X),(X)
"('Rental vacancy rate',)","Atlanta city, Georgia",7.4,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Aurora city, Colorado",4.4,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Austin city, Texas",7.5,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Bakersfield city, California",5.4,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Baltimore city, Maryland",7.4,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Boston city, Massachusetts",2.8,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Charlotte city, North Carolina",6.1,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Chicago city, Illinois",7,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","Cincinnati city, Ohio",6.9,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Cleveland city, Ohio",7.8,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Colorado Springs city, Colorado",2.2,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Columbus city, Ohio",5.8,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Corpus Christi city, Texas",9.8,housing_occupancy,±2.7,(X),(X)
"('Rental vacancy rate',)","Dallas city, Texas",6.9,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Denver city, Colorado",5.2,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Detroit city, Michigan",5.3,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Durham city, North Carolina",7,housing_occupancy,±2.4,(X),(X)
"('Rental vacancy rate',)","El Paso city, Texas",11.5,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Fort Worth city, Texas",10.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Fresno city, California",3.7,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Greensboro city, North Carolina",8,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Henderson city, Nevada",6.8,housing_occupancy,±2.7,(X),(X)
"('Rental vacancy rate',)","Houston city, Texas",10.4,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Indianapolis city (balance), Indiana",8.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Irvine city, California",1.8,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Jacksonville city, Florida",6.4,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Jersey City city, New Jersey",5.3,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Kansas City city, Missouri",5.9,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Las Vegas city, Nevada",5.1,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Lincoln city, Nebraska",6,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Long Beach city, California",2.9,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Los Angeles city, California",3.8,housing_occupancy,±0.4,(X),(X)
"('Rental vacancy rate',)","Memphis city, Tennessee",9.4,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Mesa city, Arizona",7.2,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Miami city, Florida",8.3,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Milwaukee city, Wisconsin",7.2,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Minneapolis city, Minnesota",4.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","New Orleans city, Louisiana",8.2,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","New York city, New York",3.5,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Newark city, New Jersey",6.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Oakland city, California",1.8,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Oklahoma City city, Oklahoma",9.4,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Omaha city, Nebraska",7.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Orlando city, Florida",9.6,housing_occupancy,±2.3,(X),(X)
"('Rental vacancy rate',)","Philadelphia city, Pennsylvania",6.3,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Phoenix city, Arizona",5.5,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Pittsburgh city, Pennsylvania",6.8,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Plano city, Texas",7.8,housing_occupancy,±2.6,(X),(X)
"('Rental vacancy rate',)","Portland city, Oregon",3.1,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Raleigh city, North Carolina",6.4,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Riverside city, California",4.2,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Sacramento city, California",2.4,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","San Antonio city, Texas",9.1,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","San Diego city, California",3.9,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","San Francisco city, California",3.5,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","San Jose city, California",5.1,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Santa Ana city, California",1.7,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Seattle city, Washington",3.9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","St. Louis city, Missouri",8,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","St. Paul city, Minnesota",2,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Stockton city, California",6.1,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Tampa city, Florida",5.5,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Tucson city, Arizona",6.2,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Tulsa city, Oklahoma",9.6,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Virginia Beach city, Virginia",6.5,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Washington city, District of Columbia",5.7,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Wichita city, Kansas",7.3,housing_occupancy,±2.0,(X),(X)
"('Total housing units',)","Albuquerque city, New Mexico","244,656",units_in_structure,"±2,270","244,656",(X)
"('Total housing units',)","Anaheim city, California","102,542",units_in_structure,"±3,651","102,542",(X)
"('Total housing units',)","Anchorage municipality, Alaska","117,298",units_in_structure,±446,"117,298",(X)
"('Total housing units',)","Arlington city, Texas","145,857",units_in_structure,"±3,577","145,857",(X)
"('Total housing units',)","Atlanta city, Georgia","245,063",units_in_structure,"±5,323","245,063",(X)
"('Total housing units',)","Aurora city, Colorado","134,175",units_in_structure,"±3,060","134,175",(X)
"('Total housing units',)","Austin city, Texas","417,939",units_in_structure,"±5,982","417,939",(X)
"('Total housing units',)","Bakersfield city, California","126,624",units_in_structure,"±2,891","126,624",(X)
"('Total housing units',)","Baltimore city, Maryland","294,534",units_in_structure,"±1,285","294,534",(X)
"('Total housing units',)","Boston city, Massachusetts","293,538",units_in_structure,"±2,849","293,538",(X)
"('Total housing units',)","Charlotte city, North Carolina","359,326",units_in_structure,"±2,909","359,326",(X)
"('Total housing units',)","Chicago city, Illinois","1,212,932",units_in_structure,"±9,404","1,212,932",(X)
"('Total housing units',)","Cincinnati city, Ohio","164,944",units_in_structure,"±3,063","164,944",(X)
"('Total housing units',)","Cleveland city, Ohio","212,726",units_in_structure,"±3,703","212,726",(X)
"('Total housing units',)","Colorado Springs city, Colorado","190,025",units_in_structure,"±2,382","190,025",(X)
"('Total housing units',)","Columbus city, Ohio","391,716",units_in_structure,"±3,740","391,716",(X)
"('Total housing units',)","Corpus Christi city, Texas","131,980",units_in_structure,"±1,405","131,980",(X)
"('Total housing units',)","Dallas city, Texas","573,667",units_in_structure,"±7,118","573,667",(X)
"('Total housing units',)","Denver city, Colorado","320,551",units_in_structure,"±1,100","320,551",(X)
"('Total housing units',)","Detroit city, Michigan","363,525",units_in_structure,"±4,286","363,525",(X)
"('Total housing units',)","Durham city, North Carolina","118,995",units_in_structure,"±1,711","118,995",(X)
"('Total housing units',)","El Paso city, Texas","252,969",units_in_structure,"±2,308","252,969",(X)
"('Total housing units',)","Fort Worth city, Texas","329,779",units_in_structure,"±5,005","329,779",(X)
"('Total housing units',)","Fresno city, California","180,495",units_in_structure,"±3,094","180,495",(X)
"('Total housing units',)","Greensboro city, North Carolina","130,620",units_in_structure,"±3,205","130,620",(X)
"('Total housing units',)","Henderson city, Nevada","132,788",units_in_structure,"±3,695","132,788",(X)
"('Total housing units',)","Houston city, Texas","958,421",units_in_structure,"±9,459","958,421",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","384,967",units_in_structure,"±2,216","384,967",(X)
"('Total housing units',)","Irvine city, California","103,560",units_in_structure,"±4,014","103,560",(X)
"('Total housing units',)","Jacksonville city, Florida","382,572",units_in_structure,"±1,878","382,572",(X)
"('Total housing units',)","Jersey City city, New Jersey","114,196",units_in_structure,"±2,866","114,196",(X)
"('Total housing units',)","Kansas City city, Missouri","236,135",units_in_structure,"±3,563","236,135",(X)
"('Total housing units',)","Las Vegas city, Nevada","259,374",units_in_structure,"±4,771","259,374",(X)
"('Total housing units',)","Lincoln city, Nebraska","119,639",units_in_structure,"±1,025","119,639",(X)
"('Total housing units',)","Long Beach city, California","175,632",units_in_structure,"±4,157","175,632",(X)
"('Total housing units',)","Los Angeles city, California","1,496,661",units_in_structure,"±9,511","1,496,661",(X)
"('Total housing units',)","Memphis city, Tennessee","298,121",units_in_structure,"±3,353","298,121",(X)
"('Total housing units',)","Mesa city, Arizona","208,391",units_in_structure,"±4,813","208,391",(X)
"('Total housing units',)","Miami city, Florida","201,784",units_in_structure,"±5,066","201,784",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","260,581",units_in_structure,"±3,444","260,581",(X)
"('Total housing units',)","Minneapolis city, Minnesota","188,084",units_in_structure,"±3,817","188,084",(X)
"('Total housing units',)","New Orleans city, Louisiana","191,688",units_in_structure,"±1,075","191,688",(X)
"('Total housing units',)","New York city, New York","3,497,344",units_in_structure,"±2,448","3,497,344",(X)
"('Total housing units',)","Newark city, New Jersey","113,025",units_in_structure,"±3,172","113,025",(X)
"('Total housing units',)","Oakland city, California","168,166",units_in_structure,"±3,838","168,166",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","268,953",units_in_structure,"±3,094","268,953",(X)
"('Total housing units',)","Omaha city, Nebraska","199,510",units_in_structure,"±1,546","199,510",(X)
"('Total housing units',)","Orlando city, Florida","128,403",units_in_structure,"±4,909","128,403",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","685,988",units_in_structure,"±1,730","685,988",(X)
"('Total housing units',)","Phoenix city, Arizona","618,561",units_in_structure,"±8,332","618,561",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","158,277",units_in_structure,"±3,688","158,277",(X)
"('Total housing units',)","Plano city, Texas","113,234",units_in_structure,"±3,522","113,234",(X)
"('Total housing units',)","Portland city, Oregon","284,258",units_in_structure,"±2,780","284,258",(X)
"('Total housing units',)","Raleigh city, North Carolina","203,936",units_in_structure,"±3,572","203,936",(X)
"('Total housing units',)","Riverside city, California","91,403",units_in_structure,"±3,577","91,403",(X)
"('Total housing units',)","Sacramento city, California","199,760",units_in_structure,"±3,791","199,760",(X)
"('Total housing units',)","San Antonio city, Texas","552,520",units_in_structure,"±3,697","552,520",(X)
"('Total housing units',)","San Diego city, California","543,238",units_in_structure,"±6,269","543,238",(X)
"('Total housing units',)","San Francisco city, California","397,566",units_in_structure,"±1,185","397,566",(X)
"('Total housing units',)","San Jose city, California","338,738",units_in_structure,"±4,612","338,738",(X)
"('Total housing units',)","Santa Ana city, California","79,680",units_in_structure,"±3,053","79,680",(X)
"('Total housing units',)","Seattle city, Washington","355,293",units_in_structure,"±5,813","355,293",(X)
"('Total housing units',)","St. Louis city, Missouri","176,850",units_in_structure,±823,"176,850",(X)
"('Total housing units',)","St. Paul city, Minnesota","118,045",units_in_structure,"±2,476","118,045",(X)
"('Total housing units',)","Stockton city, California","100,823",units_in_structure,"±3,104","100,823",(X)
"('Total housing units',)","Tampa city, Florida","175,475",units_in_structure,"±3,498","175,475",(X)
"('Total housing units',)","Tucson city, Arizona","238,999",units_in_structure,"±3,905","238,999",(X)
"('Total housing units',)","Tulsa city, Oklahoma","187,612",units_in_structure,"±2,076","187,612",(X)
"('Total housing units',)","Virginia Beach city, Virginia","184,999",units_in_structure,±783,"184,999",(X)
"('Total housing units',)","Washington city, District of Columbia","314,843",units_in_structure,±99,"314,843",(X)
"('Total housing units',)","Wichita city, Kansas","172,824",units_in_structure,"±1,949","172,824",(X)
"('1-unit, detached',)","Albuquerque city, New Mexico","155,266",units_in_structure,"±4,100",63.50%,±1.6
"('1-unit, detached',)","Anaheim city, California","42,478",units_in_structure,"±2,476",41.40%,±2.0
"('1-unit, detached',)","Anchorage municipality, Alaska","54,372",units_in_structure,"±2,612",46.40%,±2.2
"('1-unit, detached',)","Arlington city, Texas","89,011",units_in_structure,"±3,323",61.00%,±2.0
"('1-unit, detached',)","Atlanta city, Georgia","95,867",units_in_structure,"±3,991",39.10%,±1.5
"('1-unit, detached',)","Aurora city, Colorado","69,071",units_in_structure,"±2,802",51.50%,±1.8
"('1-unit, detached',)","Austin city, Texas","193,304",units_in_structure,"±5,344",46.30%,±1.3
"('1-unit, detached',)","Bakersfield city, California","88,858",units_in_structure,"±3,125",70.20%,±2.2
"('1-unit, detached',)","Baltimore city, Maryland","39,123",units_in_structure,"±2,783",13.30%,±0.9
"('1-unit, detached',)","Boston city, Massachusetts","35,027",units_in_structure,"±2,601",11.90%,±0.9
"('1-unit, detached',)","Charlotte city, North Carolina","199,389",units_in_structure,"±4,821",55.50%,±1.3
"('1-unit, detached',)","Chicago city, Illinois","315,156",units_in_structure,"±7,283",26.00%,±0.6
"('1-unit, detached',)","Cincinnati city, Ohio","65,048",units_in_structure,"±3,312",39.40%,±1.9
"('1-unit, detached',)","Cleveland city, Ohio","98,992",units_in_structure,"±3,630",46.50%,±1.5
"('1-unit, detached',)","Colorado Springs city, Colorado","118,474",units_in_structure,"±3,595",62.30%,±1.8
"('1-unit, detached',)","Columbus city, Ohio","183,359",units_in_structure,"±5,353",46.80%,±1.3
"('1-unit, detached',)","Corpus Christi city, Texas","87,915",units_in_structure,"±3,172",66.60%,±2.3
