Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Homeowner vacancy rate',)","St. Paul city, Minnesota",0.5,housing_occupancy,±0.6,(X),(X)
"('Homeowner vacancy rate',)","Stockton city, California",1,housing_occupancy,±1.0,(X),(X)
"('Homeowner vacancy rate',)","Tampa city, Florida",2.5,housing_occupancy,±1.0,(X),(X)
"('Homeowner vacancy rate',)","Tucson city, Arizona",1.9,housing_occupancy,±0.8,(X),(X)
"('Homeowner vacancy rate',)","Tulsa city, Oklahoma",2.2,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","Virginia Beach city, Virginia",1.4,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Washington city, District of Columbia",1.4,housing_occupancy,±0.6,(X),(X)
"('Homeowner vacancy rate',)","Wichita city, Kansas",2.3,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Albuquerque city, New Mexico",9.3,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Anaheim city, California",6.9,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Anchorage municipality, Alaska",10.9,housing_occupancy,±3.3,(X),(X)
"('Rental vacancy rate',)","Arlington city, Texas",6.1,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Atlanta city, Georgia",8.3,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Aurora city, Colorado",5,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Austin city, Texas",6.8,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Bakersfield city, California",5.7,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Baltimore city, Maryland",9.8,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Boston city, Massachusetts",3,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Charlotte city, North Carolina",7.8,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Chicago city, Illinois",6.4,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Cincinnati city, Ohio",6.5,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Cleveland city, Ohio",6.5,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Colorado Springs city, Colorado",3.5,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Columbus city, Ohio",3.8,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Corpus Christi city, Texas",5.2,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Dallas city, Texas",9.4,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Denver city, Colorado",5,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Detroit city, Michigan",3.3,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Durham city, North Carolina",7.5,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","El Paso city, Texas",9.3,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Fort Worth city, Texas",8.7,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Fresno city, California",4.2,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Greensboro city, North Carolina",5.3,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Henderson city, Nevada",8,housing_occupancy,±2.7,(X),(X)
"('Rental vacancy rate',)","Houston city, Texas",10,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Indianapolis city (balance), Indiana",9,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Irvine city, California",2.6,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Jacksonville city, Florida",6,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Jersey City city, New Jersey",2.7,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Kansas City city, Missouri",7.1,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Las Vegas city, Nevada",6.4,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Lincoln city, Nebraska",5,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Long Beach city, California",4.1,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Los Angeles city, California",4.1,housing_occupancy,±0.4,(X),(X)
"('Rental vacancy rate',)","Memphis city, Tennessee",7.5,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Mesa city, Arizona",6.2,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Miami city, Florida",6.5,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Milwaukee city, Wisconsin",8,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Minneapolis city, Minnesota",4.5,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","New Orleans city, Louisiana",8.1,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","New York city, New York",3.4,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Newark city, New Jersey",4.9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Oakland city, California",3.2,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Oklahoma City city, Oklahoma",10.1,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Omaha city, Nebraska",7.5,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Orlando city, Florida",7.4,housing_occupancy,±2.3,(X),(X)
"('Rental vacancy rate',)","Philadelphia city, Pennsylvania",4.9,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Phoenix city, Arizona",4.6,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Pittsburgh city, Pennsylvania",4.2,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Plano city, Texas",10.3,housing_occupancy,±3.1,(X),(X)
"('Rental vacancy rate',)","Portland city, Oregon",6.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Raleigh city, North Carolina",6.9,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Riverside city, California",4.4,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Sacramento city, California",4.2,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","San Antonio city, Texas",7.4,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","San Diego city, California",4.8,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","San Francisco city, California",3.2,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","San Jose city, California",3.6,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Santa Ana city, California",2.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Seattle city, Washington",3.1,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","St. Louis city, Missouri",9.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","St. Paul city, Minnesota",6.4,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Stockton city, California",3.1,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Tampa city, Florida",6.5,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","Tucson city, Arizona",6.6,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Tulsa city, Oklahoma",9.6,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Virginia Beach city, Virginia",3.8,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Washington city, District of Columbia",6.8,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Wichita city, Kansas",9.3,housing_occupancy,±2.3,(X),(X)
"('Total housing units',)","Albuquerque city, New Mexico","248,681",units_in_structure,"±2,372","248,681",(X)
"('Total housing units',)","Anaheim city, California","108,802",units_in_structure,"±3,202","108,802",(X)
"('Total housing units',)","Anchorage municipality, Alaska","118,233",units_in_structure,±522,"118,233",(X)
"('Total housing units',)","Arlington city, Texas","145,021",units_in_structure,"±4,183","145,021",(X)
"('Total housing units',)","Atlanta city, Georgia","255,433",units_in_structure,"±4,761","255,433",(X)
"('Total housing units',)","Aurora city, Colorado","138,118",units_in_structure,"±3,358","138,118",(X)
"('Total housing units',)","Austin city, Texas","425,076",units_in_structure,"±4,606","425,076",(X)
"('Total housing units',)","Bakersfield city, California","130,103",units_in_structure,"±3,369","130,103",(X)
"('Total housing units',)","Baltimore city, Maryland","293,633",units_in_structure,"±1,076","293,633",(X)
"('Total housing units',)","Boston city, Massachusetts","299,472",units_in_structure,"±2,988","299,472",(X)
"('Total housing units',)","Charlotte city, North Carolina","367,444",units_in_structure,"±3,040","367,444",(X)
"('Total housing units',)","Chicago city, Illinois","1,227,166",units_in_structure,"±8,813","1,227,166",(X)
"('Total housing units',)","Cincinnati city, Ohio","161,429",units_in_structure,"±3,823","161,429",(X)
"('Total housing units',)","Cleveland city, Ohio","213,942",units_in_structure,"±3,905","213,942",(X)
"('Total housing units',)","Colorado Springs city, Colorado","191,810",units_in_structure,"±2,592","191,810",(X)
"('Total housing units',)","Columbus city, Ohio","397,308",units_in_structure,"±3,461","397,308",(X)
"('Total housing units',)","Corpus Christi city, Texas","132,153",units_in_structure,"±1,544","132,153",(X)
"('Total housing units',)","Dallas city, Texas","590,607",units_in_structure,"±5,679","590,607",(X)
"('Total housing units',)","Denver city, Colorado","330,884",units_in_structure,"±1,011","330,884",(X)
"('Total housing units',)","Detroit city, Michigan","362,863",units_in_structure,"±4,259","362,863",(X)
"('Total housing units',)","Durham city, North Carolina","122,814",units_in_structure,"±1,517","122,814",(X)
"('Total housing units',)","El Paso city, Texas","252,256",units_in_structure,"±2,635","252,256",(X)
"('Total housing units',)","Fort Worth city, Texas","337,072",units_in_structure,"±5,513","337,072",(X)
"('Total housing units',)","Fresno city, California","183,030",units_in_structure,"±2,965","183,030",(X)
"('Total housing units',)","Greensboro city, North Carolina","132,721",units_in_structure,"±2,934","132,721",(X)
"('Total housing units',)","Henderson city, Nevada","133,080",units_in_structure,"±3,540","133,080",(X)
"('Total housing units',)","Houston city, Texas","976,745",units_in_structure,"±8,825","976,745",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","387,102",units_in_structure,"±2,725","387,102",(X)
"('Total housing units',)","Irvine city, California","108,463",units_in_structure,"±4,035","108,463",(X)
"('Total housing units',)","Jacksonville city, Florida","388,788",units_in_structure,"±1,945","388,788",(X)
"('Total housing units',)","Jersey City city, New Jersey","110,801",units_in_structure,"±3,169","110,801",(X)
"('Total housing units',)","Kansas City city, Missouri","236,054",units_in_structure,"±3,663","236,054",(X)
"('Total housing units',)","Las Vegas city, Nevada","258,568",units_in_structure,"±4,814","258,568",(X)
"('Total housing units',)","Lincoln city, Nebraska","122,305",units_in_structure,±914,"122,305",(X)
"('Total housing units',)","Long Beach city, California","183,570",units_in_structure,"±4,897","183,570",(X)
"('Total housing units',)","Los Angeles city, California","1,502,686",units_in_structure,"±10,740","1,502,686",(X)
"('Total housing units',)","Memphis city, Tennessee","300,305",units_in_structure,"±3,664","300,305",(X)
"('Total housing units',)","Mesa city, Arizona","217,400",units_in_structure,"±4,343","217,400",(X)
"('Total housing units',)","Miami city, Florida","211,030",units_in_structure,"±5,331","211,030",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","259,687",units_in_structure,"±3,350","259,687",(X)
"('Total housing units',)","Minneapolis city, Minnesota","187,553",units_in_structure,"±3,604","187,553",(X)
"('Total housing units',)","New Orleans city, Louisiana","191,620",units_in_structure,"±1,025","191,620",(X)
"('Total housing units',)","New York city, New York","3,519,453",units_in_structure,"±3,075","3,519,453",(X)
"('Total housing units',)","Newark city, New Jersey","114,061",units_in_structure,"±2,918","114,061",(X)
"('Total housing units',)","Oakland city, California","181,161",units_in_structure,"±3,791","181,161",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","277,140",units_in_structure,"±3,617","277,140",(X)
"('Total housing units',)","Omaha city, Nebraska","200,238",units_in_structure,"±1,695","200,238",(X)
"('Total housing units',)","Orlando city, Florida","137,280",units_in_structure,"±5,062","137,280",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","688,846",units_in_structure,"±1,794","688,846",(X)
"('Total housing units',)","Phoenix city, Arizona","627,844",units_in_structure,"±7,620","627,844",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","160,248",units_in_structure,"±3,978","160,248",(X)
"('Total housing units',)","Plano city, Texas","110,239",units_in_structure,"±3,207","110,239",(X)
"('Total housing units',)","Portland city, Oregon","294,678",units_in_structure,"±2,707","294,678",(X)
"('Total housing units',)","Raleigh city, North Carolina","209,792",units_in_structure,"±3,397","209,792",(X)
"('Total housing units',)","Riverside city, California","92,992",units_in_structure,"±3,128","92,992",(X)
"('Total housing units',)","Sacramento city, California","194,998",units_in_structure,"±3,864","194,998",(X)
"('Total housing units',)","San Antonio city, Texas","556,760",units_in_structure,"±3,931","556,760",(X)
"('Total housing units',)","San Diego city, California","554,896",units_in_structure,"±6,424","554,896",(X)
"('Total housing units',)","San Francisco city, California","401,478",units_in_structure,"±1,638","401,478",(X)
"('Total housing units',)","San Jose city, California","341,806",units_in_structure,"±4,015","341,806",(X)
"('Total housing units',)","Santa Ana city, California","81,153",units_in_structure,"±2,464","81,153",(X)
"('Total housing units',)","Seattle city, Washington","360,579",units_in_structure,"±5,956","360,579",(X)
"('Total housing units',)","St. Louis city, Missouri","177,169",units_in_structure,"±1,183","177,169",(X)
"('Total housing units',)","St. Paul city, Minnesota","124,176",units_in_structure,"±2,714","124,176",(X)
"('Total housing units',)","Stockton city, California","101,928",units_in_structure,"±2,537","101,928",(X)
"('Total housing units',)","Tampa city, Florida","171,855",units_in_structure,"±3,666","171,855",(X)
"('Total housing units',)","Tucson city, Arizona","239,420",units_in_structure,"±4,299","239,420",(X)
"('Total housing units',)","Tulsa city, Oklahoma","189,664",units_in_structure,"±2,043","189,664",(X)
"('Total housing units',)","Virginia Beach city, Virginia","186,134",units_in_structure,±808,"186,134",(X)
"('Total housing units',)","Washington city, District of Columbia","319,579",units_in_structure,±105,"319,579",(X)
"('Total housing units',)","Wichita city, Kansas","174,473",units_in_structure,"±1,988","174,473",(X)
"('1-unit, detached',)","Albuquerque city, New Mexico","154,525",units_in_structure,"±3,708",62.10%,±1.5
"('1-unit, detached',)","Anaheim city, California","44,719",units_in_structure,"±2,502",41.10%,±2.0
"('1-unit, detached',)","Anchorage municipality, Alaska","57,020",units_in_structure,"±2,657",48.20%,±2.2
"('1-unit, detached',)","Arlington city, Texas","87,585",units_in_structure,"±3,659",60.40%,±2.3
"('1-unit, detached',)","Atlanta city, Georgia","95,862",units_in_structure,"±3,756",37.50%,±1.3
"('1-unit, detached',)","Aurora city, Colorado","69,908",units_in_structure,"±2,839",50.60%,±1.8
"('1-unit, detached',)","Austin city, Texas","193,645",units_in_structure,"±6,218",45.60%,±1.3
"('1-unit, detached',)","Bakersfield city, California","89,639",units_in_structure,"±3,378",68.90%,±2.3
"('1-unit, detached',)","Baltimore city, Maryland","41,402",units_in_structure,"±2,654",14.10%,±0.9
"('1-unit, detached',)","Boston city, Massachusetts","34,909",units_in_structure,"±2,540",11.70%,±0.8
"('1-unit, detached',)","Charlotte city, North Carolina","203,263",units_in_structure,"±4,175",55.30%,±1.1
"('1-unit, detached',)","Chicago city, Illinois","322,986",units_in_structure,"±7,064",26.30%,±0.5
"('1-unit, detached',)","Cincinnati city, Ohio","62,393",units_in_structure,"±2,851",38.70%,±1.9
"('1-unit, detached',)","Cleveland city, Ohio","100,184",units_in_structure,"±3,665",46.80%,±1.5
"('1-unit, detached',)","Colorado Springs city, Colorado","118,370",units_in_structure,"±2,950",61.70%,±1.5
"('1-unit, detached',)","Columbus city, Ohio","180,659",units_in_structure,"±5,298",45.50%,±1.4
"('1-unit, detached',)","Corpus Christi city, Texas","88,131",units_in_structure,"±2,798",66.70%,±2.0
