Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Homeowner vacancy rate',)","Stockton city, California",1.1,housing_occupancy,±0.8,(X),(X)
"('Homeowner vacancy rate',)","Tampa city, Florida",1.6,housing_occupancy,±0.9,(X),(X)
"('Homeowner vacancy rate',)","Tucson city, Arizona",3,housing_occupancy,±1.1,(X),(X)
"('Homeowner vacancy rate',)","Tulsa city, Oklahoma",2.9,housing_occupancy,±0.6,(X),(X)
"('Homeowner vacancy rate',)","Virginia Beach city, Virginia",1.9,housing_occupancy,±0.8,(X),(X)
"('Homeowner vacancy rate',)","Washington city, District of Columbia",1.4,housing_occupancy,±0.6,(X),(X)
"('Homeowner vacancy rate',)","Wichita city, Kansas",2.2,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Albuquerque city, New Mexico",10,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Anaheim city, California",4.5,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Anchorage municipality, Alaska",5.1,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Arlington city, Texas",9.2,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Atlanta city, Georgia",9.7,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Aurora city, Colorado",3.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Austin city, Texas",4.6,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Bakersfield city, California",5.3,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Baltimore city, Maryland",7.7,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Boston city, Massachusetts",3.4,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Charlotte city, North Carolina",4.8,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Chicago city, Illinois",6.9,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","Cincinnati city, Ohio",6.6,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Cleveland city, Ohio",7,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Colorado Springs city, Colorado",6,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Columbus city, Ohio",5.7,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Corpus Christi city, Texas",5.9,housing_occupancy,±2.5,(X),(X)
"('Rental vacancy rate',)","Dallas city, Texas",7.5,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Denver city, Colorado",4.7,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Detroit city, Michigan",10.5,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Durham city, North Carolina",5.2,housing_occupancy,±1.7,(X),(X)
"('Rental vacancy rate',)","El Paso city, Texas",8.4,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Fort Worth city, Texas",8.7,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Fresno city, California",6,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Greensboro city, North Carolina",9.3,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Henderson city, Nevada",6.4,housing_occupancy,±2.4,(X),(X)
"('Rental vacancy rate',)","Houston city, Texas",8.5,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Indianapolis city (balance), Indiana",9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Irvine city, California",4.5,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Jacksonville city, Florida",9.1,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Jersey City city, New Jersey",6.3,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Kansas City city, Missouri",9.2,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Las Vegas city, Nevada",8.1,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Lincoln city, Nebraska",5.5,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Long Beach city, California",4,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Los Angeles city, California",3.4,housing_occupancy,±0.4,(X),(X)
"('Rental vacancy rate',)","Memphis city, Tennessee",12.6,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Mesa city, Arizona",9.7,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Miami city, Florida",7.3,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Milwaukee city, Wisconsin",5.1,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Minneapolis city, Minnesota",1.9,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","New Orleans city, Louisiana",7.8,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","New York city, New York",3.5,housing_occupancy,±0.2,(X),(X)
"('Rental vacancy rate',)","Newark city, New Jersey",10.2,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Oakland city, California",4.6,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Oklahoma City city, Oklahoma",6.2,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Omaha city, Nebraska",5.2,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Orlando city, Florida",9.6,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Philadelphia city, Pennsylvania",6.5,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Phoenix city, Arizona",9.1,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Pittsburgh city, Pennsylvania",3,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Plano city, Texas",5.2,housing_occupancy,±2.4,(X),(X)
"('Rental vacancy rate',)","Portland city, Oregon",2.4,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Raleigh city, North Carolina",4.6,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Riverside city, California",4.9,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Sacramento city, California",5.4,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","San Antonio city, Texas",6.5,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","San Diego city, California",3.8,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","San Francisco city, California",2.5,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","San Jose city, California",2.1,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Santa Ana city, California",1.8,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Seattle city, Washington",2.2,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","St. Louis city, Missouri",7.1,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","St. Paul city, Minnesota",4.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Stockton city, California",9.5,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Tampa city, Florida",5.8,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Tucson city, Arizona",6.8,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Tulsa city, Oklahoma",9,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Virginia Beach city, Virginia",6.8,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Washington city, District of Columbia",6.2,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Wichita city, Kansas",6.6,housing_occupancy,±1.9,(X),(X)
"('Total housing units',)","Albuquerque city, New Mexico","240,450",units_in_structure,"±2,150","240,450",(X)
"('Total housing units',)","Anaheim city, California","104,592",units_in_structure,"±3,003","104,592",(X)
"('Total housing units',)","Anchorage municipality, Alaska","113,766",units_in_structure,±630,"113,766",(X)
"('Total housing units',)","Arlington city, Texas","146,783",units_in_structure,"±3,933","146,783",(X)
"('Total housing units',)","Atlanta city, Georgia","227,400",units_in_structure,"±4,986","227,400",(X)
"('Total housing units',)","Aurora city, Colorado","129,520",units_in_structure,"±2,942","129,520",(X)
"('Total housing units',)","Austin city, Texas","375,441",units_in_structure,"±4,573","375,441",(X)
"('Total housing units',)","Bakersfield city, California","119,118",units_in_structure,"±3,068","119,118",(X)
"('Total housing units',)","Baltimore city, Maryland","295,773",units_in_structure,"±1,130","295,773",(X)
"('Total housing units',)","Boston city, Massachusetts","273,113",units_in_structure,"±2,694","273,113",(X)
"('Total housing units',)","Charlotte city, North Carolina","328,220",units_in_structure,"±2,471","328,220",(X)
"('Total housing units',)","Chicago city, Illinois","1,183,908",units_in_structure,"±8,883","1,183,908",(X)
"('Total housing units',)","Cincinnati city, Ohio","158,066",units_in_structure,"±3,283","158,066",(X)
"('Total housing units',)","Cleveland city, Ohio","206,803",units_in_structure,"±3,835","206,803",(X)
"('Total housing units',)","Colorado Springs city, Colorado","182,212",units_in_structure,"±2,187","182,212",(X)
"('Total housing units',)","Columbus city, Ohio","377,298",units_in_structure,"±3,307","377,298",(X)
"('Total housing units',)","Corpus Christi city, Texas","127,153",units_in_structure,"±1,271","127,153",(X)
"('Total housing units',)","Dallas city, Texas","530,492",units_in_structure,"±6,687","530,492",(X)
"('Total housing units',)","Denver city, Colorado","293,222",units_in_structure,±927,"293,222",(X)
"('Total housing units',)","Detroit city, Michigan","368,476",units_in_structure,"±4,021","368,476",(X)
"('Total housing units',)","Durham city, North Carolina","108,250",units_in_structure,"±1,782","108,250",(X)
"('Total housing units',)","El Paso city, Texas","239,557",units_in_structure,"±2,010","239,557",(X)
"('Total housing units',)","Fort Worth city, Texas","295,503",units_in_structure,"±5,596","295,503",(X)
"('Total housing units',)","Fresno city, California","174,645",units_in_structure,"±3,098","174,645",(X)
"('Total housing units',)","Greensboro city, North Carolina","128,671",units_in_structure,"±2,731","128,671",(X)
"('Total housing units',)","Henderson city, Nevada","119,859",units_in_structure,"±3,029","119,859",(X)
"('Total housing units',)","Houston city, Texas","926,019",units_in_structure,"±7,348","926,019",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","379,133",units_in_structure,"±2,278","379,133",(X)
"('Total housing units',)","Irvine city, California","88,669",units_in_structure,"±2,889","88,669",(X)
"('Total housing units',)","Jacksonville city, Florida","369,223",units_in_structure,"±2,229","369,223",(X)
"('Total housing units',)","Jersey City city, New Jersey","110,111",units_in_structure,"±2,911","110,111",(X)
"('Total housing units',)","Kansas City city, Missouri","225,620",units_in_structure,"±3,963","225,620",(X)
"('Total housing units',)","Las Vegas city, Nevada","244,706",units_in_structure,"±4,783","244,706",(X)
"('Total housing units',)","Lincoln city, Nebraska","112,643",units_in_structure,±942,"112,643",(X)
"('Total housing units',)","Long Beach city, California","175,205",units_in_structure,"±4,769","175,205",(X)
"('Total housing units',)","Los Angeles city, California","1,406,849",units_in_structure,"±10,218","1,406,849",(X)
"('Total housing units',)","Memphis city, Tennessee","297,610",units_in_structure,"±2,917","297,610",(X)
"('Total housing units',)","Mesa city, Arizona","199,768",units_in_structure,"±5,138","199,768",(X)
"('Total housing units',)","Miami city, Florida","187,040",units_in_structure,"±4,473","187,040",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","258,961",units_in_structure,"±3,043","258,961",(X)
"('Total housing units',)","Minneapolis city, Minnesota","179,687",units_in_structure,"±3,957","179,687",(X)
"('Total housing units',)","New Orleans city, Louisiana","191,565",units_in_structure,±766,"191,565",(X)
"('Total housing units',)","New York city, New York","3,394,486",units_in_structure,"±2,495","3,394,486",(X)
"('Total housing units',)","Newark city, New Jersey","109,691",units_in_structure,"±3,154","109,691",(X)
"('Total housing units',)","Oakland city, California","165,962",units_in_structure,"±3,693","165,962",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","261,078",units_in_structure,"±3,332","261,078",(X)
"('Total housing units',)","Omaha city, Nebraska","185,184",units_in_structure,"±1,551","185,184",(X)
"('Total housing units',)","Orlando city, Florida","124,890",units_in_structure,"±3,379","124,890",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","667,625",units_in_structure,"±1,712","667,625",(X)
"('Total housing units',)","Phoenix city, Arizona","594,695",units_in_structure,"±7,668","594,695",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","152,163",units_in_structure,"±3,371","152,163",(X)
"('Total housing units',)","Plano city, Texas","110,660",units_in_structure,"±2,560","110,660",(X)
"('Total housing units',)","Portland city, Oregon","268,056",units_in_structure,"±2,647","268,056",(X)
"('Total housing units',)","Raleigh city, North Carolina","185,317",units_in_structure,"±3,729","185,317",(X)
"('Total housing units',)","Riverside city, California","95,994",units_in_structure,"±3,462","95,994",(X)
"('Total housing units',)","Sacramento city, California","191,138",units_in_structure,"±4,545","191,138",(X)
"('Total housing units',)","San Antonio city, Texas","538,533",units_in_structure,"±3,960","538,533",(X)
"('Total housing units',)","San Diego city, California","518,353",units_in_structure,"±6,276","518,353",(X)
"('Total housing units',)","San Francisco city, California","381,001",units_in_structure,"±1,184","381,001",(X)
"('Total housing units',)","San Jose city, California","324,648",units_in_structure,"±3,381","324,648",(X)
"('Total housing units',)","Santa Ana city, California","78,000",units_in_structure,"±2,762","78,000",(X)
"('Total housing units',)","Seattle city, Washington","314,880",units_in_structure,"±5,091","314,880",(X)
"('Total housing units',)","St. Louis city, Missouri","175,129",units_in_structure,±972,"175,129",(X)
"('Total housing units',)","St. Paul city, Minnesota","118,298",units_in_structure,"±2,428","118,298",(X)
"('Total housing units',)","Stockton city, California","100,577",units_in_structure,"±2,511","100,577",(X)
"('Total housing units',)","Tampa city, Florida","162,937",units_in_structure,"±3,733","162,937",(X)
"('Total housing units',)","Tucson city, Arizona","233,941",units_in_structure,"±3,856","233,941",(X)
"('Total housing units',)","Tulsa city, Oklahoma","186,628",units_in_structure,"±1,927","186,628",(X)
"('Total housing units',)","Virginia Beach city, Virginia","180,458",units_in_structure,±845,"180,458",(X)
"('Total housing units',)","Washington city, District of Columbia","302,975",units_in_structure,±82,"302,975",(X)
"('Total housing units',)","Wichita city, Kansas","167,885",units_in_structure,"±2,032","167,885",(X)
"('1-unit, detached',)","Albuquerque city, New Mexico","147,696",units_in_structure,"±4,117",61.40%,±1.6
"('1-unit, detached',)","Anaheim city, California","45,099",units_in_structure,"±2,563",43.10%,±2.1
"('1-unit, detached',)","Anchorage municipality, Alaska","57,598",units_in_structure,"±2,729",50.60%,±2.4
"('1-unit, detached',)","Arlington city, Texas","86,375",units_in_structure,"±3,385",58.80%,±2.1
"('1-unit, detached',)","Atlanta city, Georgia","92,586",units_in_structure,"±3,612",40.70%,±1.5
"('1-unit, detached',)","Aurora city, Colorado","65,826",units_in_structure,"±2,611",50.80%,±1.8
"('1-unit, detached',)","Austin city, Texas","178,032",units_in_structure,"±4,964",47.40%,±1.3
"('1-unit, detached',)","Bakersfield city, California","81,500",units_in_structure,"±3,136",68.40%,±1.8
"('1-unit, detached',)","Baltimore city, Maryland","40,325",units_in_structure,"±2,070",13.60%,±0.7
"('1-unit, detached',)","Boston city, Massachusetts","30,868",units_in_structure,"±2,317",11.30%,±0.8
"('1-unit, detached',)","Charlotte city, North Carolina","183,827",units_in_structure,"±4,137",56.00%,±1.2
"('1-unit, detached',)","Chicago city, Illinois","295,542",units_in_structure,"±6,266",25.00%,±0.5
"('1-unit, detached',)","Cincinnati city, Ohio","62,179",units_in_structure,"±2,735",39.30%,±1.7
"('1-unit, detached',)","Cleveland city, Ohio","94,274",units_in_structure,"±3,378",45.60%,±1.5
"('1-unit, detached',)","Colorado Springs city, Colorado","110,592",units_in_structure,"±3,193",60.70%,±1.6
"('1-unit, detached',)","Columbus city, Ohio","175,296",units_in_structure,"±4,700",46.50%,±1.3
"('1-unit, detached',)","Corpus Christi city, Texas","84,229",units_in_structure,"±2,810",66.20%,±2.1
