Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Homeowner vacancy rate',)","St. Paul city, Minnesota",2.1,housing_occupancy,±1.1,(X),(X)
"('Homeowner vacancy rate',)","Stockton city, California",2,housing_occupancy,±1.1,(X),(X)
"('Homeowner vacancy rate',)","Tampa city, Florida",1.4,housing_occupancy,±0.7,(X),(X)
"('Homeowner vacancy rate',)","Tucson city, Arizona",2.6,housing_occupancy,±1.0,(X),(X)
"('Homeowner vacancy rate',)","Tulsa city, Oklahoma",2.3,housing_occupancy,±0.5,(X),(X)
"('Homeowner vacancy rate',)","Virginia Beach city, Virginia",2,housing_occupancy,±0.8,(X),(X)
"('Homeowner vacancy rate',)","Washington city, District of Columbia",2.7,housing_occupancy,±0.8,(X),(X)
"('Homeowner vacancy rate',)","Wichita city, Kansas",1.5,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Albuquerque city, New Mexico",7.4,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Anaheim city, California",5.7,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Anchorage municipality, Alaska",4.4,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Arlington city, Texas",11.5,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Atlanta city, Georgia",8.6,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Aurora city, Colorado",5.9,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Austin city, Texas",4.9,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Bakersfield city, California",3.9,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Baltimore city, Maryland",8.9,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Boston city, Massachusetts",4,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Charlotte city, North Carolina",6.8,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Chicago city, Illinois",7,housing_occupancy,±0.6,(X),(X)
"('Rental vacancy rate',)","Cincinnati city, Ohio",9.4,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Cleveland city, Ohio",9.5,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Colorado Springs city, Colorado",4.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Columbus city, Ohio",7.5,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Corpus Christi city, Texas",5.7,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Dallas city, Texas",10.5,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Denver city, Colorado",3.9,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","Detroit city, Michigan",10.5,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Durham city, North Carolina",5.9,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","El Paso city, Texas",7.6,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Fort Worth city, Texas",10.2,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Fresno city, California",7.6,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Greensboro city, North Carolina",9.4,housing_occupancy,±2.3,(X),(X)
"('Rental vacancy rate',)","Henderson city, Nevada",5.6,housing_occupancy,±2.2,(X),(X)
"('Rental vacancy rate',)","Houston city, Texas",11.2,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Indianapolis city (balance), Indiana",11.1,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Irvine city, California",5.3,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Jacksonville city, Florida",10.1,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Jersey City city, New Jersey",5.9,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Kansas City city, Missouri",10.3,housing_occupancy,±1.9,(X),(X)
"('Rental vacancy rate',)","Las Vegas city, Nevada",12.5,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Lincoln city, Nebraska",4.4,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Long Beach city, California",4.3,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Los Angeles city, California",4.2,housing_occupancy,±0.4,(X),(X)
"('Rental vacancy rate',)","Memphis city, Tennessee",11.3,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Mesa city, Arizona",10.2,housing_occupancy,±1.8,(X),(X)
"('Rental vacancy rate',)","Miami city, Florida",7.1,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Milwaukee city, Wisconsin",4.3,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","Minneapolis city, Minnesota",4.1,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","New Orleans city, Louisiana",11.2,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","New York city, New York",3.5,housing_occupancy,±0.3,(X),(X)
"('Rental vacancy rate',)","Newark city, New Jersey",9.7,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Oakland city, California",5.8,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Oklahoma City city, Oklahoma",6.8,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Omaha city, Nebraska",8.7,housing_occupancy,±2.1,(X),(X)
"('Rental vacancy rate',)","Orlando city, Florida",8.2,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Philadelphia city, Pennsylvania",7.9,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Phoenix city, Arizona",10.3,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","Pittsburgh city, Pennsylvania",4.2,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Plano city, Texas",9.1,housing_occupancy,±3.1,(X),(X)
"('Rental vacancy rate',)","Portland city, Oregon",4,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Raleigh city, North Carolina",5,housing_occupancy,±1.5,(X),(X)
"('Rental vacancy rate',)","Riverside city, California",4.7,housing_occupancy,±2.0,(X),(X)
"('Rental vacancy rate',)","Sacramento city, California",6,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","San Antonio city, Texas",8.8,housing_occupancy,±1.0,(X),(X)
"('Rental vacancy rate',)","San Diego city, California",3.9,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","San Francisco city, California",2.8,housing_occupancy,±0.7,(X),(X)
"('Rental vacancy rate',)","San Jose city, California",2.4,housing_occupancy,±0.8,(X),(X)
"('Rental vacancy rate',)","Santa Ana city, California",2.2,housing_occupancy,±1.3,(X),(X)
"('Rental vacancy rate',)","Seattle city, Washington",3.5,housing_occupancy,±0.9,(X),(X)
"('Rental vacancy rate',)","St. Louis city, Missouri",8.3,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","St. Paul city, Minnesota",3.2,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Stockton city, California",6.2,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Tampa city, Florida",5.6,housing_occupancy,±1.4,(X),(X)
"('Rental vacancy rate',)","Tucson city, Arizona",9.1,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Tulsa city, Oklahoma",8.9,housing_occupancy,±1.1,(X),(X)
"('Rental vacancy rate',)","Virginia Beach city, Virginia",4.1,housing_occupancy,±1.6,(X),(X)
"('Rental vacancy rate',)","Washington city, District of Columbia",5.9,housing_occupancy,±1.2,(X),(X)
"('Rental vacancy rate',)","Wichita city, Kansas",8.1,housing_occupancy,±2.0,(X),(X)
"('Total housing units',)","Albuquerque city, New Mexico","240,818",units_in_structure,"±2,108","240,818",(X)
"('Total housing units',)","Anaheim city, California","104,826",units_in_structure,"±3,536","104,826",(X)
"('Total housing units',)","Anchorage municipality, Alaska","113,639",units_in_structure,±430,"113,639",(X)
"('Total housing units',)","Arlington city, Texas","147,340",units_in_structure,"±3,537","147,340",(X)
"('Total housing units',)","Atlanta city, Georgia","224,431",units_in_structure,"±4,297","224,431",(X)
"('Total housing units',)","Aurora city, Colorado","131,839",units_in_structure,"±2,637","131,839",(X)
"('Total housing units',)","Austin city, Texas","360,518",units_in_structure,"±3,989","360,518",(X)
"('Total housing units',)","Bakersfield city, California","119,391",units_in_structure,"±2,659","119,391",(X)
"('Total housing units',)","Baltimore city, Maryland","296,074",units_in_structure,"±2,236","296,074",(X)
"('Total housing units',)","Boston city, Massachusetts","270,233",units_in_structure,"±2,214","270,233",(X)
"('Total housing units',)","Charlotte city, North Carolina","326,818",units_in_structure,"±3,419","326,818",(X)
"('Total housing units',)","Chicago city, Illinois","1,189,074",units_in_structure,"±6,817","1,189,074",(X)
"('Total housing units',)","Cincinnati city, Ohio","159,676",units_in_structure,"±2,991","159,676",(X)
"('Total housing units',)","Cleveland city, Ohio","210,658",units_in_structure,"±3,794","210,658",(X)
"('Total housing units',)","Colorado Springs city, Colorado","180,801",units_in_structure,"±2,602","180,801",(X)
"('Total housing units',)","Columbus city, Ohio","380,910",units_in_structure,"±3,629","380,910",(X)
"('Total housing units',)","Corpus Christi city, Texas","126,054",units_in_structure,"±1,671","126,054",(X)
"('Total housing units',)","Dallas city, Texas","525,228",units_in_structure,"±5,100","525,228",(X)
"('Total housing units',)","Denver city, Colorado","288,191",units_in_structure,"±1,357","288,191",(X)
"('Total housing units',)","Detroit city, Michigan","366,641",units_in_structure,"±3,987","366,641",(X)
"('Total housing units',)","Durham city, North Carolina","107,490",units_in_structure,"±1,541","107,490",(X)
"('Total housing units',)","El Paso city, Texas","235,023",units_in_structure,"±2,114","235,023",(X)
"('Total housing units',)","Fort Worth city, Texas","296,061",units_in_structure,"±4,693","296,061",(X)
"('Total housing units',)","Fresno city, California","175,406",units_in_structure,"±3,314","175,406",(X)
"('Total housing units',)","Greensboro city, North Carolina","124,850",units_in_structure,"±2,698","124,850",(X)
"('Total housing units',)","Henderson city, Nevada","112,496",units_in_structure,"±3,407","112,496",(X)
"('Total housing units',)","Houston city, Texas","911,259",units_in_structure,"±7,601","911,259",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","382,413",units_in_structure,"±2,333","382,413",(X)
"('Total housing units',)","Irvine city, California","87,930",units_in_structure,"±3,345","87,930",(X)
"('Total housing units',)","Jacksonville city, Florida","368,355",units_in_structure,"±1,803","368,355",(X)
"('Total housing units',)","Jersey City city, New Jersey","110,003",units_in_structure,"±2,897","110,003",(X)
"('Total housing units',)","Kansas City city, Missouri","228,587",units_in_structure,"±3,627","228,587",(X)
"('Total housing units',)","Las Vegas city, Nevada","250,796",units_in_structure,"±4,685","250,796",(X)
"('Total housing units',)","Lincoln city, Nebraska","112,045",units_in_structure,"±1,164","112,045",(X)
"('Total housing units',)","Long Beach city, California","173,345",units_in_structure,"±4,391","173,345",(X)
"('Total housing units',)","Los Angeles city, California","1,429,433",units_in_structure,"±8,470","1,429,433",(X)
"('Total housing units',)","Memphis city, Tennessee","296,840",units_in_structure,"±3,327","296,840",(X)
"('Total housing units',)","Mesa city, Arizona","200,820",units_in_structure,"±4,416","200,820",(X)
"('Total housing units',)","Miami city, Florida","189,268",units_in_structure,"±4,647","189,268",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","257,076",units_in_structure,"±3,085","257,076",(X)
"('Total housing units',)","Minneapolis city, Minnesota","179,198",units_in_structure,"±3,289","179,198",(X)
"('Total housing units',)","New Orleans city, Louisiana","191,251",units_in_structure,±799,"191,251",(X)
"('Total housing units',)","New York city, New York","3,385,281",units_in_structure,"±3,249","3,385,281",(X)
"('Total housing units',)","Newark city, New Jersey","109,016",units_in_structure,"±2,957","109,016",(X)
"('Total housing units',)","Oakland city, California","171,094",units_in_structure,"±3,178","171,094",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","260,339",units_in_structure,"±2,437","260,339",(X)
"('Total housing units',)","Omaha city, Nebraska","181,423",units_in_structure,"±1,641","181,423",(X)
"('Total housing units',)","Orlando city, Florida","122,512",units_in_structure,"±4,359","122,512",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","668,247",units_in_structure,"±1,811","668,247",(X)
"('Total housing units',)","Phoenix city, Arizona","596,762",units_in_structure,"±6,808","596,762",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","152,391",units_in_structure,"±3,424","152,391",(X)
"('Total housing units',)","Plano city, Texas","105,489",units_in_structure,"±3,077","105,489",(X)
"('Total housing units',)","Portland city, Oregon","265,196",units_in_structure,"±2,714","265,196",(X)
"('Total housing units',)","Raleigh city, North Carolina","178,290",units_in_structure,"±3,524","178,290",(X)
"('Total housing units',)","Riverside city, California","97,462",units_in_structure,"±3,263","97,462",(X)
"('Total housing units',)","Sacramento city, California","192,172",units_in_structure,"±3,977","192,172",(X)
"('Total housing units',)","San Antonio city, Texas","534,347",units_in_structure,"±3,959","534,347",(X)
"('Total housing units',)","San Diego city, California","513,200",units_in_structure,"±5,577","513,200",(X)
"('Total housing units',)","San Francisco city, California","376,899",units_in_structure,"±1,449","376,899",(X)
"('Total housing units',)","San Jose city, California","320,715",units_in_structure,"±3,894","320,715",(X)
"('Total housing units',)","Santa Ana city, California","74,142",units_in_structure,"±2,690","74,142",(X)
"('Total housing units',)","Seattle city, Washington","309,612",units_in_structure,"±5,044","309,612",(X)
"('Total housing units',)","St. Louis city, Missouri","175,226",units_in_structure,±752,"175,226",(X)
"('Total housing units',)","St. Paul city, Minnesota","118,958",units_in_structure,"±2,004","118,958",(X)
"('Total housing units',)","Stockton city, California","99,854",units_in_structure,"±2,462","99,854",(X)
"('Total housing units',)","Tampa city, Florida","159,237",units_in_structure,"±3,498","159,237",(X)
"('Total housing units',)","Tucson city, Arizona","230,975",units_in_structure,"±4,107","230,975",(X)
"('Total housing units',)","Tulsa city, Oklahoma","187,019",units_in_structure,"±2,032","187,019",(X)
"('Total housing units',)","Virginia Beach city, Virginia","179,690",units_in_structure,±691,"179,690",(X)
"('Total housing units',)","Washington city, District of Columbia","300,247",units_in_structure,±68,"300,247",(X)
"('Total housing units',)","Wichita city, Kansas","168,287",units_in_structure,"±2,040","168,287",(X)
"('1-unit, detached',)","Albuquerque city, New Mexico","148,347",units_in_structure,"±3,314",61.60%,±1.4
"('1-unit, detached',)","Anaheim city, California","45,258",units_in_structure,"±2,474",43.20%,±2.1
"('1-unit, detached',)","Anchorage municipality, Alaska","56,426",units_in_structure,"±2,629",49.70%,±2.3
"('1-unit, detached',)","Arlington city, Texas","86,245",units_in_structure,"±3,353",58.50%,±2.0
"('1-unit, detached',)","Atlanta city, Georgia","89,220",units_in_structure,"±3,216",39.80%,±1.3
"('1-unit, detached',)","Aurora city, Colorado","67,201",units_in_structure,"±2,939",51.00%,±1.9
"('1-unit, detached',)","Austin city, Texas","168,205",units_in_structure,"±4,748",46.70%,±1.2
"('1-unit, detached',)","Bakersfield city, California","84,289",units_in_structure,"±2,812",70.60%,±1.9
"('1-unit, detached',)","Baltimore city, Maryland","41,961",units_in_structure,"±2,997",14.20%,±1.0
"('1-unit, detached',)","Boston city, Massachusetts","31,759",units_in_structure,"±2,005",11.80%,±0.8
"('1-unit, detached',)","Charlotte city, North Carolina","181,436",units_in_structure,"±4,462",55.50%,±1.2
"('1-unit, detached',)","Chicago city, Illinois","302,323",units_in_structure,"±6,423",25.40%,±0.5
"('1-unit, detached',)","Cincinnati city, Ohio","59,867",units_in_structure,"±2,629",37.50%,±1.6
"('1-unit, detached',)","Cleveland city, Ohio","96,396",units_in_structure,"±3,552",45.80%,±1.4
"('1-unit, detached',)","Colorado Springs city, Colorado","110,137",units_in_structure,"±3,035",60.90%,±1.5
"('1-unit, detached',)","Columbus city, Ohio","176,077",units_in_structure,"±4,499",46.20%,±1.1
"('1-unit, detached',)","Corpus Christi city, Texas","84,174",units_in_structure,"±2,653",66.80%,±1.9
