Metric,City,Estimate,Group,Estimate Margin of Error
"('25 to 34 years',)","Denver city, Colorado",21.00%,sex_and_age,±0.1
"('25 to 34 years',)","Detroit city, Michigan",12.10%,sex_and_age,±0.4
"('25 to 34 years',)","El Paso city, Texas",13.80%,sex_and_age,±0.4
"('25 to 34 years',)","Fort Worth city, Texas",16.00%,sex_and_age,±0.7
"('25 to 34 years',)","Fresno city, California",15.10%,sex_and_age,±0.7
"('25 to 34 years',)","Houston city, Texas",17.70%,sex_and_age,±0.4
"('25 to 34 years',)","Indianapolis city (balance), Indiana",16.20%,sex_and_age,±0.4
"('25 to 34 years',)","Jacksonville city, Florida",15.10%,sex_and_age,±0.2
"('25 to 34 years',)","Las Vegas city, Nevada",14.50%,sex_and_age,±1.1
"('25 to 34 years',)","Los Angeles city, California",16.90%,sex_and_age,±0.3
"('25 to 34 years',)","Memphis city, Tennessee",15.40%,sex_and_age,±0.5
"('25 to 34 years',)","Milwaukee city, Wisconsin",16.40%,sex_and_age,±0.5
"('25 to 34 years',)","New York city, New York",17.30%,sex_and_age,±0.1
"('25 to 34 years',)","Oklahoma City city, Oklahoma",17.00%,sex_and_age,±0.5
"('25 to 34 years',)","Philadelphia city, Pennsylvania",16.60%,sex_and_age,±0.1
"('25 to 34 years',)","Phoenix city, Arizona",14.90%,sex_and_age,±0.6
"('25 to 34 years',)","Portland city, Oregon",19.80%,sex_and_age,±0.5
"('25 to 34 years',)","San Antonio city, Texas",15.20%,sex_and_age,±0.4
"('25 to 34 years',)","San Diego city, California",17.60%,sex_and_age,±0.5
"('25 to 34 years',)","San Francisco city, California",21.30%,sex_and_age,±0.1
"('25 to 34 years',)","San Jose city, California",15.20%,sex_and_age,±0.5
"('25 to 34 years',)","Seattle city, Washington",21.50%,sex_and_age,±0.9
"('25 to 34 years',)","Tucson city, Arizona",14.40%,sex_and_age,±0.7
"('25 to 34 years',)","Washington city, District of Columbia",21.60%,sex_and_age,±0.1
"('35 to 44 years',)","Albuquerque city, New Mexico",12.90%,sex_and_age,±0.3
"('35 to 44 years',)","Austin city, Texas",14.60%,sex_and_age,±0.5
"('35 to 44 years',)","Baltimore city, Maryland",12.00%,sex_and_age,±0.1
"('35 to 44 years',)","Boston city, Massachusetts",12.10%,sex_and_age,±0.3
"('35 to 44 years',)","Charlotte city, North Carolina",15.70%,sex_and_age,±0.4
"('35 to 44 years',)","Chicago city, Illinois",14.10%,sex_and_age,±0.3
"('35 to 44 years',)","Columbus city, Ohio",13.40%,sex_and_age,±0.4
"('35 to 44 years',)","Dallas city, Texas",13.40%,sex_and_age,±0.5
"('35 to 44 years',)","Denver city, Colorado",15.00%,sex_and_age,±0.1
"('35 to 44 years',)","Detroit city, Michigan",12.50%,sex_and_age,±0.4
"('35 to 44 years',)","El Paso city, Texas",12.30%,sex_and_age,±0.5
"('35 to 44 years',)","Fort Worth city, Texas",14.90%,sex_and_age,±0.6
"('35 to 44 years',)","Fresno city, California",11.90%,sex_and_age,±0.6
"('35 to 44 years',)","Houston city, Texas",13.80%,sex_and_age,±0.4
"('35 to 44 years',)","Indianapolis city (balance), Indiana",13.30%,sex_and_age,±0.2
"('35 to 44 years',)","Jacksonville city, Florida",13.40%,sex_and_age,±0.2
"('35 to 44 years',)","Las Vegas city, Nevada",14.30%,sex_and_age,±1.0
"('35 to 44 years',)","Los Angeles city, California",14.60%,sex_and_age,±0.3
"('35 to 44 years',)","Memphis city, Tennessee",12.90%,sex_and_age,±0.5
"('35 to 44 years',)","Milwaukee city, Wisconsin",12.40%,sex_and_age,±0.3
"('35 to 44 years',)","New York city, New York",14.00%,sex_and_age,±0.1
"('35 to 44 years',)","Oklahoma City city, Oklahoma",12.10%,sex_and_age,±0.5
"('35 to 44 years',)","Philadelphia city, Pennsylvania",12.20%,sex_and_age,±0.1
"('35 to 44 years',)","Phoenix city, Arizona",14.40%,sex_and_age,±0.5
"('35 to 44 years',)","Portland city, Oregon",16.30%,sex_and_age,±0.4
"('35 to 44 years',)","San Antonio city, Texas",13.00%,sex_and_age,±0.4
"('35 to 44 years',)","San Diego city, California",13.60%,sex_and_age,±0.4
"('35 to 44 years',)","San Francisco city, California",16.40%,sex_and_age,±0.1
"('35 to 44 years',)","San Jose city, California",15.90%,sex_and_age,±0.4
"('35 to 44 years',)","Seattle city, Washington",15.90%,sex_and_age,±0.8
"('35 to 44 years',)","Tucson city, Arizona",12.20%,sex_and_age,±0.7
"('35 to 44 years',)","Washington city, District of Columbia",13.40%,sex_and_age,±0.1
"('45 to 54 years',)","Albuquerque city, New Mexico",13.40%,sex_and_age,±0.4
"('45 to 54 years',)","Austin city, Texas",12.10%,sex_and_age,±0.5
"('45 to 54 years',)","Baltimore city, Maryland",13.80%,sex_and_age,±0.1
"('45 to 54 years',)","Boston city, Massachusetts",11.20%,sex_and_age,±0.3
"('45 to 54 years',)","Charlotte city, North Carolina",13.10%,sex_and_age,±0.5
"('45 to 54 years',)","Chicago city, Illinois",12.40%,sex_and_age,±0.2
"('45 to 54 years',)","Columbus city, Ohio",12.10%,sex_and_age,±0.5
"('45 to 54 years',)","Dallas city, Texas",12.60%,sex_and_age,±0.4
"('45 to 54 years',)","Denver city, Colorado",11.80%,sex_and_age,±0.1
"('45 to 54 years',)","Detroit city, Michigan",13.80%,sex_and_age,±0.4
"('45 to 54 years',)","El Paso city, Texas",13.00%,sex_and_age,±0.5
"('45 to 54 years',)","Fort Worth city, Texas",12.60%,sex_and_age,±0.7
"('45 to 54 years',)","Fresno city, California",11.60%,sex_and_age,±0.6
"('45 to 54 years',)","Houston city, Texas",13.10%,sex_and_age,±0.4
"('45 to 54 years',)","Indianapolis city (balance), Indiana",13.80%,sex_and_age,±0.3
"('45 to 54 years',)","Jacksonville city, Florida",14.30%,sex_and_age,±0.2
"('45 to 54 years',)","Las Vegas city, Nevada",13.70%,sex_and_age,±0.8
"('45 to 54 years',)","Los Angeles city, California",13.40%,sex_and_age,±0.2
"('45 to 54 years',)","Memphis city, Tennessee",13.40%,sex_and_age,±0.4
"('45 to 54 years',)","Milwaukee city, Wisconsin",12.20%,sex_and_age,±0.4
"('45 to 54 years',)","New York city, New York",13.50%,sex_and_age,±0.1
"('45 to 54 years',)","Oklahoma City city, Oklahoma",12.90%,sex_and_age,±0.6
"('45 to 54 years',)","Philadelphia city, Pennsylvania",12.80%,sex_and_age,±0.1
"('45 to 54 years',)","Phoenix city, Arizona",13.70%,sex_and_age,±0.5
"('45 to 54 years',)","Portland city, Oregon",13.00%,sex_and_age,±0.4
"('45 to 54 years',)","San Antonio city, Texas",12.90%,sex_and_age,±0.4
"('45 to 54 years',)","San Diego city, California",13.40%,sex_and_age,±0.4
"('45 to 54 years',)","San Francisco city, California",13.70%,sex_and_age,±0.1
"('45 to 54 years',)","San Jose city, California",14.40%,sex_and_age,±0.4
"('45 to 54 years',)","Seattle city, Washington",12.90%,sex_and_age,±0.8
"('45 to 54 years',)","Tucson city, Arizona",13.40%,sex_and_age,±0.7
"('45 to 54 years',)","Washington city, District of Columbia",12.20%,sex_and_age,±0.1
"('55 to 64 years',)","Albuquerque city, New Mexico",12.00%,sex_and_age,±0.4
"('55 to 64 years',)","Austin city, Texas",9.10%,sex_and_age,±0.4
"('55 to 64 years',)","Baltimore city, Maryland",11.50%,sex_and_age,±0.1
"('55 to 64 years',)","Boston city, Massachusetts",9.40%,sex_and_age,±0.3
"('55 to 64 years',)","Charlotte city, North Carolina",9.90%,sex_and_age,±0.4
"('55 to 64 years',)","Chicago city, Illinois",10.10%,sex_and_age,±0.3
"('55 to 64 years',)","Columbus city, Ohio",10.10%,sex_and_age,±0.4
"('55 to 64 years',)","Dallas city, Texas",9.50%,sex_and_age,±0.4
"('55 to 64 years',)","Denver city, Colorado",10.40%,sex_and_age,±0.1
"('55 to 64 years',)","Detroit city, Michigan",12.10%,sex_and_age,±0.3
"('55 to 64 years',)","El Paso city, Texas",9.90%,sex_and_age,±0.4
"('55 to 64 years',)","Fort Worth city, Texas",8.70%,sex_and_age,±0.6
"('55 to 64 years',)","Fresno city, California",9.40%,sex_and_age,±0.5
"('55 to 64 years',)","Houston city, Texas",9.60%,sex_and_age,±0.3
"('55 to 64 years',)","Indianapolis city (balance), Indiana",10.90%,sex_and_age,±0.3
"('55 to 64 years',)","Jacksonville city, Florida",11.80%,sex_and_age,±0.2
"('55 to 64 years',)","Las Vegas city, Nevada",10.90%,sex_and_age,±0.9
"('55 to 64 years',)","Los Angeles city, California",10.40%,sex_and_age,±0.2
"('55 to 64 years',)","Memphis city, Tennessee",11.10%,sex_and_age,±0.5
"('55 to 64 years',)","Milwaukee city, Wisconsin",9.90%,sex_and_age,±0.4
"('55 to 64 years',)","New York city, New York",11.20%,sex_and_age,±0.1
"('55 to 64 years',)","Oklahoma City city, Oklahoma",11.50%,sex_and_age,±0.5
"('55 to 64 years',)","Philadelphia city, Pennsylvania",10.90%,sex_and_age,±0.1
"('55 to 64 years',)","Phoenix city, Arizona",10.10%,sex_and_age,±0.4
"('55 to 64 years',)","Portland city, Oregon",12.00%,sex_and_age,±0.4
"('55 to 64 years',)","San Antonio city, Texas",10.40%,sex_and_age,±0.4
"('55 to 64 years',)","San Diego city, California",10.20%,sex_and_age,±0.4
"('55 to 64 years',)","San Francisco city, California",12.30%,sex_and_age,±0.1
"('55 to 64 years',)","San Jose city, California",10.70%,sex_and_age,±0.3
"('55 to 64 years',)","Seattle city, Washington",11.40%,sex_and_age,±0.7
"('55 to 64 years',)","Tucson city, Arizona",11.10%,sex_and_age,±0.6
"('55 to 64 years',)","Washington city, District of Columbia",10.90%,sex_and_age,±0.1
"('65 to 74 years',)","Albuquerque city, New Mexico",6.50%,sex_and_age,±0.3
"('65 to 74 years',)","Austin city, Texas",3.80%,sex_and_age,±0.3
"('65 to 74 years',)","Baltimore city, Maryland",6.20%,sex_and_age,±0.1
"('65 to 74 years',)","Boston city, Massachusetts",5.40%,sex_and_age,±0.2
"('65 to 74 years',)","Charlotte city, North Carolina",4.80%,sex_and_age,±0.3
"('65 to 74 years',)","Chicago city, Illinois",5.60%,sex_and_age,±0.2
"('65 to 74 years',)","Columbus city, Ohio",4.90%,sex_and_age,±0.3
"('65 to 74 years',)","Dallas city, Texas",4.80%,sex_and_age,±0.3
"('65 to 74 years',)","Denver city, Colorado",5.50%,sex_and_age,±0.1
"('65 to 74 years',)","Detroit city, Michigan",6.30%,sex_and_age,±0.2
"('65 to 74 years',)","El Paso city, Texas",6.00%,sex_and_age,±0.2
"('65 to 74 years',)","Fort Worth city, Texas",4.50%,sex_and_age,±0.4
"('65 to 74 years',)","Fresno city, California",4.80%,sex_and_age,±0.4
"('65 to 74 years',)","Houston city, Texas",5.10%,sex_and_age,±0.2
"('65 to 74 years',)","Indianapolis city (balance), Indiana",5.50%,sex_and_age,±0.2
"('65 to 74 years',)","Jacksonville city, Florida",6.40%,sex_and_age,±0.2
"('65 to 74 years',)","Las Vegas city, Nevada",7.20%,sex_and_age,±0.6
"('65 to 74 years',)","Los Angeles city, California",5.70%,sex_and_age,±0.2
"('65 to 74 years',)","Memphis city, Tennessee",5.50%,sex_and_age,±0.3
"('65 to 74 years',)","Milwaukee city, Wisconsin",4.60%,sex_and_age,±0.3
"('65 to 74 years',)","New York city, New York",6.60%,sex_and_age,±0.1
"('65 to 74 years',)","Oklahoma City city, Oklahoma",5.90%,sex_and_age,±0.4
"('65 to 74 years',)","Philadelphia city, Pennsylvania",6.30%,sex_and_age,±0.1
"('65 to 74 years',)","Phoenix city, Arizona",4.90%,sex_and_age,±0.3
"('65 to 74 years',)","Portland city, Oregon",5.60%,sex_and_age,±0.2
"('65 to 74 years',)","San Antonio city, Texas",5.90%,sex_and_age,±0.2
"('65 to 74 years',)","San Diego city, California",5.60%,sex_and_age,±0.3
"('65 to 74 years',)","San Francisco city, California",6.90%,sex_and_age,±0.1
"('65 to 74 years',)","San Jose city, California",5.70%,sex_and_age,±0.3
"('65 to 74 years',)","Seattle city, Washington",6.20%,sex_and_age,±0.4
"('65 to 74 years',)","Tucson city, Arizona",6.40%,sex_and_age,±0.4
"('65 to 74 years',)","Washington city, District of Columbia",6.10%,sex_and_age,±0.1
"('75 years and over',)","Albuquerque city, New Mexico",5.90%,sex_and_age,±0.2
"('75 years and over',)","Austin city, Texas",3.20%,sex_and_age,±0.2
"('75 years and over',)","Baltimore city, Maryland",5.50%,sex_and_age,±0.1
"('75 years and over',)","Boston city, Massachusetts",4.90%,sex_and_age,±0.2
"('75 years and over',)","Charlotte city, North Carolina",4.10%,sex_and_age,±0.2
"('75 years and over',)","Chicago city, Illinois",4.60%,sex_and_age,±0.1
"('75 years and over',)","Columbus city, Ohio",4.00%,sex_and_age,±0.2
"('75 years and over',)","Dallas city, Texas",4.10%,sex_and_age,±0.2
"('75 years and over',)","Denver city, Colorado",4.90%,sex_and_age,±0.1
"('75 years and over',)","Detroit city, Michigan",5.60%,sex_and_age,±0.2
"('75 years and over',)","El Paso city, Texas",5.20%,sex_and_age,±0.2
"('75 years and over',)","Fort Worth city, Texas",3.80%,sex_and_age,±0.3
"('75 years and over',)","Fresno city, California",4.40%,sex_and_age,±0.3
"('75 years and over',)","Houston city, Texas",4.00%,sex_and_age,±0.2
"('75 years and over',)","Indianapolis city (balance), Indiana",4.80%,sex_and_age,±0.1
"('75 years and over',)","Jacksonville city, Florida",4.90%,sex_and_age,±0.2
"('75 years and over',)","Las Vegas city, Nevada",5.20%,sex_and_age,±0.5
"('75 years and over',)","Los Angeles city, California",5.00%,sex_and_age,±0.1
"('75 years and over',)","Memphis city, Tennessee",5.00%,sex_and_age,±0.2
"('75 years and over',)","Milwaukee city, Wisconsin",4.70%,sex_and_age,±0.3
"('75 years and over',)","New York city, New York",5.70%,sex_and_age,±0.1
"('75 years and over',)","Oklahoma City city, Oklahoma",5.10%,sex_and_age,±0.3
"('75 years and over',)","Philadelphia city, Pennsylvania",5.80%,sex_and_age,±0.1
"('75 years and over',)","Phoenix city, Arizona",3.70%,sex_and_age,±0.3
"('75 years and over',)","Portland city, Oregon",4.60%,sex_and_age,±0.2
"('75 years and over',)","San Antonio city, Texas",4.90%,sex_and_age,±0.2
"('75 years and over',)","San Diego city, California",4.90%,sex_and_age,±0.3
"('75 years and over',)","San Francisco city, California",6.90%,sex_and_age,±0.1
"('75 years and over',)","San Jose city, California",4.60%,sex_and_age,±0.2
"('75 years and over',)","Seattle city, Washington",5.10%,sex_and_age,±0.4
"('75 years and over',)","Tucson city, Arizona",5.60%,sex_and_age,±0.5
"('75 years and over',)","Washington city, District of Columbia",5.20%,sex_and_age,±0.1
"('Median age (years)',)","Albuquerque city, New Mexico",35.5,sex_and_age,±0.6
"('Median age (years)',)","Austin city, Texas",31.3,sex_and_age,±0.4
"('Median age (years)',)","Baltimore city, Maryland",34.2,sex_and_age,±0.2
"('Median age (years)',)","Boston city, Massachusetts",30.9,sex_and_age,±0.3
"('Median age (years)',)","Charlotte city, North Carolina",33.7,sex_and_age,±0.5
"('Median age (years)',)","Chicago city, Illinois",33,sex_and_age,±0.3
"('Median age (years)',)","Columbus city, Ohio",31.6,sex_and_age,±0.4
"('Median age (years)',)","Dallas city, Texas",31.6,sex_and_age,±0.4
"('Median age (years)',)","Denver city, Colorado",33.6,sex_and_age,±0.2
"('Median age (years)',)","Detroit city, Michigan",35.2,sex_and_age,±0.5
"('Median age (years)',)","El Paso city, Texas",32.1,sex_and_age,±0.6
"('Median age (years)',)","Fort Worth city, Texas",31.4,sex_and_age,±0.6
"('Median age (years)',)","Fresno city, California",29.4,sex_and_age,±0.5
"('Median age (years)',)","Houston city, Texas",32.2,sex_and_age,±0.4
"('Median age (years)',)","Indianapolis city (balance), Indiana",33.9,sex_and_age,±0.4
"('Median age (years)',)","Jacksonville city, Florida",35.6,sex_and_age,±0.3
"('Median age (years)',)","Las Vegas city, Nevada",35.9,sex_and_age,±1.1
"('Median age (years)',)","Los Angeles city, California",34.4,sex_and_age,±0.2
"('Median age (years)',)","Memphis city, Tennessee",33.6,sex_and_age,±0.6
"('Median age (years)',)","Milwaukee city, Wisconsin",31,sex_and_age,±0.4
"('Median age (years)',)","New York city, New York",35.5,sex_and_age,±0.1
"('Median age (years)',)","Oklahoma City city, Oklahoma",33.1,sex_and_age,±0.5
"('Median age (years)',)","Philadelphia city, Pennsylvania",33.4,sex_and_age,±0.2
"('Median age (years)',)","Phoenix city, Arizona",32.8,sex_and_age,±0.6
"('Median age (years)',)","Portland city, Oregon",35.7,sex_and_age,±0.3
"('Median age (years)',)","San Antonio city, Texas",32.7,sex_and_age,±0.5
"('Median age (years)',)","San Diego city, California",33.4,sex_and_age,±0.5
"('Median age (years)',)","San Francisco city, California",38.4,sex_and_age,±0.3
"('Median age (years)',)","San Jose city, California",35.8,sex_and_age,±0.3
